Site;Date;Gaz (kWh);PE (kg);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg)
PTWE35;2024-06-03;40953.0;0.0;3393.0833333333335;;
PTWE35;2024-06-04;40972.0;12791.77;8097.5;3.202996926930362;0.6330242022800597
PTWE35;2024-06-05;37973.0;12057.43;8125.333333333333;3.149344429119638;0.673886005005489
PTWE35;2024-06-06;36407.0;11456.39;7677.666666666667;3.1778771497827853;0.6701645690018119
PTWE35;2024-06-07;33390.0;10750.19;7334.5;3.10599161503192;0.6822670110946876
PTWE35;2024-06-08;0.0;964.48;1759.5;;1.824299104180491
PTWE35;2024-06-09;2132.0;0.0;256.75;;
PTWE35;2024-06-10;32121.0;7574.328;4852.5;4.240772250686794;0.6406508933861855
PTWE35;2024-06-11;30137.0;8206.432;7253.333333333333;3.6723633364658355;0.8838595547167554
PTWE35;2024-06-12;34876.0;8515.922;7277.0;4.095387440138602;0.8545169859470295
PTWE35;2024-06-13;39573.0;8457.004;7672.166666666667;4.679316694186262;0.9071967645594902
PTWE35;2024-06-14;35508.0;10182.56;7768.5;3.4871387941735676;0.7629220942474192
PTWE35;2024-06-15;0.0;2456.08;1933.1666666666667;;0.7870943400323551
PTWE35;2024-06-16;2460.0;0.0;322.3333333333333;;
PTWE35;2024-06-17;36537.0;8334.28;6395.833333333333;4.383941984190596;0.7674128219034316
PTWE35;2024-06-18;36753.0;10395.960000000001;8313.0;3.535315641845486;0.7996375515103944
PTWE35;2024-06-19;37751.0;10683.039999999999;7887.833333333333;3.533731971423865;0.7383510062054747
PTWE35;2024-06-20;35315.0;10946.32;8307.5;3.226198393615389;0.7589308553011423
PTWE35;2024-06-21;32773.0;10413.116;7476.833333333333;3.1472807947208117;0.71802074742405
PTWE35;2024-06-22;0.0;1693.12;1786.1666666666667;;1.0549557424557425
PTWE35;2024-06-23;2042.0;0.0;294.8333333333333;;
PTWE35;2024-06-24;26124.0;7296.982;4696.166666666667;3.580110242837381;0.6435765727072736
PTWE35;2024-06-25;29415.0;9816.788;6127.166666666667;2.996397599703691;0.6241518780548858
PTWE35;2024-06-26;39501.0;8773.404;6730.666666666667;4.50235735183288;0.7671670729703849
PTWE35;2024-06-27;27962.0;11327.63;7295.0;2.4684775191280086;0.6440005543966391
PTWE35;2024-06-28;57.0;5970.44;2620.3333333333335;0.009547035059392608;0.43888445966014794
PTWE35;2024-06-29;0.0;0.0;285.5;;
PTWE35;2024-06-30;2163.0;0.0;274.1666666666667;;
PTWE35;2024-07-01;40034.0;2620.64;5719.333333333333;15.276421026924721;2.1824185440706594
PTWE35;2024-07-02;45409.0;12181.256;8512.333333333334;3.7277765117160335;0.6988058812107171
PTWE35;2024-07-03;42586.0;12673.058;9008.0;3.3603570661477282;0.7107992404043285
PTWE35;2024-07-04;43837.0;12924.844;8985.333333333334;3.3916850369722065;0.6951985906625515
PTWE35;2024-07-05;38899.0;11969.67;8482.666666666666;3.2497971957455802;0.7086800777854917
PTWE35;2024-07-06;0.0;8505.02;1934.3333333333333;;0.22743430742471307
PTWE35;2024-07-07;1789.0;0.0;350.8333333333333;;
PTWE35;2024-07-08;39401.0;2016.96;6089.333333333333;19.53484451848326;3.019064995504786
PTWE35;2024-07-09;37138.0;11659.807999999999;7586.333333333333;3.1851296350677476;0.6506396446093566
PTWE35;2024-07-10;34912.0;9844.342;7951.166666666667;3.5464025934897423;0.8076889919779978
PTWE35;2024-07-11;41617.0;10505.136;8087.0;3.961586028015249;0.769813927206654
PTWE35;2024-07-12;32288.0;11928.36;7764.166666666667;2.706826420396433;0.6508997604588281
PTWE35;2024-07-13;0.0;3968.8;1804.6666666666667;;0.45471343143183496
PTWE35;2024-07-14;1825.0;0.0;349.5;;
PTWE35;2024-07-15;35584.0;6510.72;6274.5;5.465447753858252;0.9637182984370392
PTWE35;2024-07-16;37889.0;7278.023999999999;7495.666666666667;5.205946009521266;1.029904087519726
PTWE35;2024-07-17;40011.0;13217.282;8316.666666666666;3.0271730602403735;0.6292266947672499
PTWE35;2024-07-18;35489.0;10655.508;7050.166666666667;3.3305779508588422;0.661645288677618
PTWE35;2024-07-19;36240.0;11383.56;7347.333333333333;3.1835383658539156;0.6454337073229581
PTWE35;2024-07-20;0.0;4508.24;1862.8333333333333;;0.41320633624947506
PTWE35;2024-07-21;2610.0;0.0;341.5833333333333;;
PTWE35;2024-07-22;31933.0;6049.18;6111.333333333333;5.278897305089284;1.0102746708369288
PTWE35;2024-07-23;32589.0;8942.908;7398.0;3.644116656461187;0.8272476916904434
PTWE35;2024-07-24;33785.0;9769.114;6667.833333333333;3.4583484234087147;0.6825422789961642
PTWE35;2024-07-25;31841.0;8547.086;6225.166666666667;3.7253632407583126;0.7283378998019521
PTWE35;2024-07-26;30736.0;10068.352;6285.833333333333;3.0527339528852386;0.6243160085516808
PTWE35;2024-07-27;0.0;3589.528;1858.0;;0.5176168008718696
PTWE35;2024-07-28;2020.0;0.0;380.9166666666667;;
PTWE35;2024-07-29;33281.0;5146.604;5830.333333333333;6.466594282365614;1.1328505813412753
PTWE35;2024-07-30;38292.0;12336.01;8105.666666666667;3.1040830868327767;0.657073613483344
PTWE35;2024-07-31;35598.0;10628.539999999999;6542.666666666667;3.3492840973454494;0.615575296952043
PTWE35;2024-08-01;26120.0;10678.96;6424.0;2.4459310644482235;0.6015567058964544
PTWE35;2024-08-02;0.0;4025.3;2062.8333333333335;;0.5124669796868142
PTWE35;2024-08-03;0.0;0.0;325.75;;
PTWE35;2024-08-04;0.0;0.0;315.25;;
PTWE35;2024-08-05;102.0;0.0;464.5;;
PTWE35;2024-08-06;0.0;0.0;351.3333333333333;;
PTWE35;2024-08-07;1324.0;0.0;485.8333333333333;;
PTWE35;2024-08-08;0.0;0.0;400.6666666666667;;
PTWE35;2024-08-09;0.0;0.0;267.8333333333333;;
PTWE35;2024-08-10;0.0;0.0;246.91666666666666;;
PTWE35;2024-08-11;0.0;0.0;240.58333333333334;;
PTWE35;2024-08-12;0.0;0.0;247.58333333333334;;
PTWE35;2024-08-13;0.0;0.0;260.1666666666667;;
PTWE35;2024-08-14;0.0;0.0;256.5;;
PTWE35;2024-08-15;0.0;0.0;251.5;;
PTWE35;2024-08-16;0.0;0.0;251.08333333333334;;
PTWE35;2024-08-17;0.0;0.0;235.75;;
PTWE35;2024-08-18;0.0;0.0;225.16666666666666;;
PTWE35;2024-08-19;0.0;0.0;252.08333333333334;;
PTWE35;2024-08-20;0.0;0.0;267.6666666666667;;
PTWE35;2024-08-21;0.0;0.0;267.75;;
PTWE35;2024-08-22;0.0;0.0;264.6666666666667;;
PTWE35;2024-08-23;0.0;0.0;265.5833333333333;;
PTWE35;2024-08-24;0.0;0.0;239.25;;
PTWE35;2024-08-25;1295.0;0.0;237.16666666666666;;
PTWE35;2024-08-26;31299.0;3885.464;3924.0;8.055408568963706;1.009917991776529
PTWE35;2024-08-27;36839.0;9158.504;5782.333333333333;4.022381821310554;0.6313622108297744
PTWE35;2024-08-28;35925.0;6983.71;6679.5;5.144113945166681;0.9564400583643937
PTWE35;2024-08-29;38608.0;15812.752;6852.5;2.44157373744937;0.43335277755573476
PTWE35;2024-08-30;31351.0;10068.216;6657.833333333333;3.1138585028370467;0.6612723975462319
PTWE35;2024-08-31;0.0;9548.004;1722.1666666666667;;0.18036928625780493
PTWE35;2024-09-01;2325.0;0.0;417.4166666666667;;
PTWE35;2024-09-02;38635.0;1895.52;5525.0;20.382269772938297;2.9147674516755298
PTWE35;2024-09-03;39300.0;11185.77;6827.166666666667;3.5133924620298824;0.6103439161243854
PTWE35;2024-09-04;37979.0;10003.75;6316.5;3.7964763213794828;0.631413220042484
PTWE35;2024-09-05;41593.0;11643.65;7176.333333333333;3.5721616503416027;0.6163302171856191
PTWE35;2024-09-06;33689.0;11308.474;6485.0;2.9790933772319765;0.5734637582400596
PTWE35;2024-09-07;0.0;4444.44;1747.0;;0.39307539307539313
PTWE35;2024-09-08;2145.0;0.0;417.8333333333333;;
PTWE35;2024-09-09;34706.0;1002.6;5004.166666666667;34.61599840414921;4.991189573774852
PTWE35;2024-09-10;34171.0;14499.66;5905.833333333333;2.3566759496429572;0.40730840125446616
PTWE35;2024-09-11;34970.0;8302.93;5808.5;4.211766207832657;0.6995723196510147
PTWE35;2024-09-12;38789.0;10977.8;6258.166666666667;3.5334037785348613;0.5700747569336905
PTWE35;2024-09-13;30139.0;10442.856;6396.333333333333;2.8860878671505192;0.6125080469685049
PTWE35;2024-09-14;0.0;4109.32;1696.0;;0.41272035275909397
PTWE35;2024-09-15;2353.0;0.0;449.0833333333333;;
PTWE35;2024-09-16;36150.0;5084.59;4673.0;7.109717794355101;0.9190514869438834
PTWE35;2024-09-17;35192.0;11400.5;6909.5;3.0868821542914784;0.6060699092145081
PTWE35;2024-09-18;35097.0;9273.41;6601.833333333333;3.7846919310156673;0.7119100021818655
PTWE35;2024-09-19;37280.0;9977.54;6783.666666666667;3.7363919362889044;0.679893707934688
PTWE35;2024-09-20;31025.0;11386.75;6223.666666666667;2.724658045535381;0.5465709413719162
PTWE35;2024-09-21;0.0;4082.32;1551.0;;0.3799310196162966
PTWE35;2024-09-22;2709.0;0.0;413.0;;
PTWE35;2024-09-23;39619.0;5687.49;5537.666666666667;6.965990269873002;0.9736573895807583
PTWE35;2024-09-24;37798.0;10898.9;6773.0;3.4680564093624127;0.6214388608024664
PTWE35;2024-09-25;37004.0;9823.98;6093.666666666667;3.7667014794411227;0.6202849218612688
PTWE35;2024-09-26;39660.0;13180.1;6885.5;3.009081873430399;0.5224163701337623
PTWE35;2024-09-27;33055.0;11107.692;5951.166666666667;2.975865733403483;0.5357698671035052
PTWE35;2024-09-28;0.0;4190.296;1775.8333333333333;;0.42379663234609993
PTWE35;2024-09-29;2401.0;0.0;413.5833333333333;;
PTWE35;2024-09-30;35174.0;6081.7699999999995;5484.833333333333;5.783513681050089;0.9018482009897338
PTWE35;2024-10-01;38750.0;8991.22;7255.166666666667;4.309759965833336;0.8069168218180255
PTWE35;2024-10-02;41405.0;11931.848;6954.0;3.470124661326561;0.5828099721015554
PTWE35;2024-10-03;38108.0;10995.552;7367.166666666667;3.4657650657283963;0.6700133532783681
PTWE35;2024-10-04;36176.0;11938.676;6589.5;3.030151752170844;0.5519456261314069
PTWE35;2024-10-05;0.0;8755.32;1966.3333333333333;;0.2245872604694441
PTWE35;2024-10-06;1907.0;0.0;435.6666666666667;;
PTWE35;2024-10-07;37574.0;2765.84;5708.0;13.585022994822548;2.0637491684262286
PTWE35;2024-10-08;34921.0;9052.424;7432.333333333333;3.8576407821816563;0.8210323923551672
PTWE35;2024-10-09;29909.0;10460.34;7100.833333333333;2.8592760847161753;0.6788338938632332
PTWE35;2024-10-10;30265.0;6936.664;6452.666666666667;4.3630482894947775;0.9302262105626952
PTWE35;2024-10-11;24857.0;8097.516;5811.333333333333;3.0697068088534807;0.7176686447218299
PTWE35;2024-10-12;0.0;3754.96;1548.0;;0.41225472441783667
PTWE35;2024-10-13;2586.0;0.0;426.3333333333333;;
PTWE35;2024-10-14;37212.0;6367.49;5197.166666666667;5.844061003629374;0.8162033496191855
PTWE35;2024-10-15;36256.0;9874.47;7148.333333333333;3.6716907337811553;0.7239207100060392
PTWE35;2024-10-16;33726.0;12758.591999999999;7295.666666666667;2.643395133256084;0.5718238083533566
PTWE35;2024-10-17;37622.0;10284.156;6792.666666666667;3.6582486691178153;0.6604982136275127
PTWE35;2024-10-18;28539.0;9628.26;6911.333333333333;2.96408696898505;0.7178174803477817
PTWE35;2024-10-19;0.0;4195.312;1686.1666666666667;;0.4019168697504898
PTWE35;2024-10-20;1577.0;0.0;412.3333333333333;;
PTWE35;2024-10-21;35606.0;4814.63;5807.5;7.395376176362462;1.2062193771899399
PTWE35;2024-10-22;32760.0;9441.4;6292.5;3.469824390450569;0.6664795475247315
PTWE35;2024-10-23;34671.0;8496.796;6806.833333333333;4.080479277129873;0.8011058913657964
PTWE35;2024-10-24;25874.0;8105.988;6761.833333333333;3.1919613007075758;0.8341775651941914
PTWE35;2024-10-25;35.0;5215.14;3063.3333333333335;0.006711229228745536;0.5873923486873475
PTWE35;2024-10-26;0.0;0.0;497.75;;
PTWE35;2024-10-27;1839.0;0.0;507.75;;
PTWE35;2024-10-28;34650.0;3818.32;4692.833333333333;9.074671583314128;1.2290309176112355
PTWE35;2024-10-29;32837.0;8713.25;4838.166666666667;3.768628238602129;0.5552654482158399
PTWE35;2024-10-30;31357.0;8095.41;5512.833333333333;3.8734295112909662;0.6809825979577727
PTWE35;2024-10-31;26154.0;8769.248;5268.833333333333;2.9824678239228724;0.6008306907654263
PTWE35;2024-11-01;0.0;2973.52;1734.3333333333333;;0.5832593469468285
PTWE35;2024-11-02;0.0;2040.808;851.0;;0.41699170132614144
PTWE35;2024-11-03;1499.0;0.0;423.0;;
PTWE35;2024-11-04;35125.0;2511.74;5216.833333333333;13.984329588253562;2.0769798360233676
PTWE35;2024-11-05;31094.0;8496.396;6125.166666666667;3.6596693468618926;0.7209135104656923
PTWE35;2024-11-06;34293.0;9952.136;6891.666666666667;3.4457929433440215;0.6924811584836327
PTWE35;2024-11-07;42330.0;11376.905999999999;0.0;3.7206952399887987;
PTWE35;2024-11-08;30949.0;9616.271999999999;0.0;3.218398980394898;
PTWE35;2024-11-09;0.0;0.0;0.0;;
PTWE35;2024-11-10;0.0;0.0;0.0;;
PTWE35;2024-11-11;2364.0;0.0;0.0;;
PTWE35;2024-11-12;35410.0;1938.75;0.0;18.26434558349452;
PTWE35;2024-11-13;38885.0;1941.2;0.0;20.03142386152895;
PTWE35;2024-11-14;37905.0;18699.936;0.0;2.0270122849618306;
PTWE35;2024-11-15;31169.0;16304.0;0.0;1.9117394504416094;
PTWE35;2024-11-16;0.0;3705.1440000000002;0.0;;
PTWE42 Andrézieux;2021-11-17;5689.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-18;6334.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-19;2730.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-20;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-21;3374.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-22;6173.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-23;5643.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-24;2983.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-25;5698.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-26;2591.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-27;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-28;2087.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-29;6948.0;0.0;0.0;;
PTWE42 Andrézieux;2021-11-30;4815.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-01;6673.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-02;6375.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-03;2763.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-04;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-05;2763.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-06;4575.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-07;2843.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-08;2797.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-09;3715.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-10;1502.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-11;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-12;2201.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-13;3955.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-14;5297.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-15;6145.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-16;6248.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-17;3153.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-18;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-19;2557.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-20;6283.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-21;5583.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-22;4804.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-23;2889.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-24;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-25;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-26;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-27;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-28;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-29;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-30;0.0;0.0;0.0;;
PTWE42 Andrézieux;2021-12-31;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-01;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-02;1163.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-03;3213.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-04;1647.0;3691.6;0.0;0.44614801170224294;
PTWE42 Andrézieux;2022-01-05;2683.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-06;3847.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-07;3064.0;3314.2;0.0;0.9245066682759038;
PTWE42 Andrézieux;2022-01-08;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-09;1359.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-10;3996.0;1764.8;0.0;2.2642792384406167;
PTWE42 Andrézieux;2022-01-11;4204.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-12;4515.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-13;4664.0;5146.6;0.0;0.9062293553025298;
PTWE42 Andrézieux;2022-01-14;2073.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-15;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-16;1394.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-17;4411.0;3325.0;0.0;1.3266165413533835;
PTWE42 Andrézieux;2022-01-18;4215.0;1636.0;0.0;2.57640586797066;
PTWE42 Andrézieux;2022-01-19;2626.0;1382.5;0.0;1.8994575045207958;
PTWE42 Andrézieux;2022-01-20;3179.0;2639.5;0.0;1.2043947717370713;
PTWE42 Andrézieux;2022-01-21;1359.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-22;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-23;1486.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-24;6139.0;937.0;0.0;6.551760939167556;
PTWE42 Andrézieux;2022-01-25;5563.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-26;5551.0;5205.5;0.0;1.0663721064258957;
PTWE42 Andrézieux;2022-01-27;4763.0;2302.5;0.0;2.0686210640608036;
PTWE42 Andrézieux;2022-01-28;3477.0;2047.5;0.0;1.6981684981684981;
PTWE42 Andrézieux;2022-01-29;0.0;2083.5;0.0;;
PTWE42 Andrézieux;2022-01-30;1391.0;0.0;0.0;;
PTWE42 Andrézieux;2022-01-31;5586.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-01;5644.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-02;5076.0;4937.5;0.0;1.0280506329113923;
PTWE42 Andrézieux;2022-02-03;4879.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-04;2399.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-05;0.0;5222.6;0.0;;
PTWE42 Andrézieux;2022-02-06;1425.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-07;5146.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-08;4670.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-09;5493.0;1716.2;0.0;3.20067591189838;
PTWE42 Andrézieux;2022-02-10;4914.0;3757.8;0.0;1.3076800255468624;
PTWE42 Andrézieux;2022-02-11;3407.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-12;0.0;1899.2;0.0;;
PTWE42 Andrézieux;2022-02-13;1854.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-14;6061.0;2156.3;0.0;2.81083337197978;
PTWE42 Andrézieux;2022-02-15;7417.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-16;6594.0;5917.9;0.0;1.1142466077493707;
PTWE42 Andrézieux;2022-02-17;4068.0;2850.3;0.0;1.4272181875592043;
PTWE42 Andrézieux;2022-02-18;1240.0;2957.1;0.0;0.4193297487403199;
PTWE42 Andrézieux;2022-02-19;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-20;1008.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-21;2689.0;389.5;0.0;6.903722721437741;
PTWE42 Andrézieux;2022-02-22;4045.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-23;6814.0;938.0;0.0;7.264392324093817;
PTWE42 Andrézieux;2022-02-24;7359.0;3253.5;0.0;2.2618718303365606;
PTWE42 Andrézieux;2022-02-25;3082.0;4500.5;0.0;0.6848127985779358;
PTWE42 Andrézieux;2022-02-26;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-27;2236.0;0.0;0.0;;
PTWE42 Andrézieux;2022-02-28;7218.0;5795.0;0.0;1.2455565142364107;
PTWE42 Andrézieux;2022-03-01;5631.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-02;6071.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-03;7346.0;5265.0;0.0;1.3952516619183286;
PTWE42 Andrézieux;2022-03-04;3059.0;3970.0;0.0;0.7705289672544081;
PTWE42 Andrézieux;2022-03-05;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-06;2085.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-07;5863.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-08;4808.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-09;4484.0;7781.0;0.0;0.576275542989333;
PTWE42 Andrézieux;2022-03-10;3615.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-11;1599.0;4485.2;0.0;0.3565058414340498;
PTWE42 Andrézieux;2022-03-12;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-13;2190.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-14;4600.0;1433.6;0.0;3.208705357142857;
PTWE42 Andrézieux;2022-03-15;4217.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-16;4530.0;4306.0;0.0;1.052020436600093;
PTWE42 Andrézieux;2022-03-17;4495.0;1977.0;0.0;2.2736469398077896;
PTWE42 Andrézieux;2022-03-18;2410.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-19;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-20;2317.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-21;5955.0;3445.4;0.0;1.7283914784930632;
PTWE42 Andrézieux;2022-03-22;5248.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-23;5920.0;4157.0;0.0;1.4241039210969448;
PTWE42 Andrézieux;2022-03-24;5689.0;2322.8;0.0;2.4491992422937834;
PTWE42 Andrézieux;2022-03-25;2180.0;2646.6;0.0;0.823698329932744;
PTWE42 Andrézieux;2022-03-26;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-27;2630.0;0.0;0.0;;
PTWE42 Andrézieux;2022-03-28;5988.0;1986.0;0.0;3.015105740181269;
PTWE42 Andrézieux;2022-03-29;6149.0;2613.2;0.0;2.3530537272309813;
PTWE42 Andrézieux;2022-03-30;6265.0;2103.2;0.0;2.9787942183339675;
PTWE42 Andrézieux;2022-03-31;5538.0;3068.2;0.0;1.804967081676553;
PTWE42 Andrézieux;2022-04-01;2123.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-02;0.0;4664.6;0.0;;
PTWE42 Andrézieux;2022-04-03;1996.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-04;6991.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-05;5999.0;3139.4;0.0;1.9108746894311015;
PTWE42 Andrézieux;2022-04-06;6484.0;3763.6;0.0;1.7228185779572749;
PTWE42 Andrézieux;2022-04-07;6115.0;2363.2;0.0;2.587593094109682;
PTWE42 Andrézieux;2022-04-08;1223.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-09;0.0;4402.4;0.0;;
PTWE42 Andrézieux;2022-04-10;2930.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-11;5538.0;210.0;0.0;26.37142857142857;
PTWE42 Andrézieux;2022-04-12;6357.0;2225.0;0.0;2.857078651685393;
PTWE42 Andrézieux;2022-04-13;6115.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-14;6518.0;5656.0;0.0;1.1524045261669025;
PTWE42 Andrézieux;2022-04-15;1465.0;3256.0;0.0;0.4499385749385749;
PTWE42 Andrézieux;2022-04-16;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-17;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-18;2607.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-19;7095.0;1946.0;0.0;3.645940390544707;
PTWE42 Andrézieux;2022-04-20;6807.0;3210.0;0.0;2.1205607476635513;
PTWE42 Andrézieux;2022-04-21;5469.0;3215.0;0.0;1.7010886469673405;
PTWE42 Andrézieux;2022-04-22;2573.0;3305.0;0.0;0.7785173978819969;
PTWE42 Andrézieux;2022-04-23;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-24;2319.0;0.0;0.0;;
PTWE42 Andrézieux;2022-04-25;5301.0;3397.0;0.0;1.5604945540182513;
PTWE42 Andrézieux;2022-04-26;5103.0;2938.0;0.0;1.7368958475153164;
PTWE42 Andrézieux;2022-04-27;5255.0;2653.0;0.0;1.9807764794572182;
PTWE42 Andrézieux;2022-04-28;5743.0;2158.8;0.0;2.660274226422086;
PTWE42 Andrézieux;2022-04-29;3220.0;2189.2;0.0;1.470856934039832;
PTWE42 Andrézieux;2022-04-30;0.0;2118.0;0.0;;
PTWE42 Andrézieux;2022-05-01;942.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-02;6557.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-03;6626.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-04;6092.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-05;5638.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-06;4266.0;11329.2;0.0;0.3765490943755958;
PTWE42 Andrézieux;2022-05-07;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-08;2453.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-09;6894.0;2499.2;0.0;2.7584827144686304;
PTWE42 Andrézieux;2022-05-10;5580.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-11;6324.0;4168.6;0.0;1.5170560859761069;
PTWE42 Andrézieux;2022-05-12;6196.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-13;1686.0;5184.4;0.0;0.3252063883959571;
PTWE42 Andrézieux;2022-05-14;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-15;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-16;942.0;2901.4;0.0;0.3246708485558696;
PTWE42 Andrézieux;2022-05-17;1104.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-18;4801.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-19;5196.0;1148.6;0.0;4.523768065471009;
PTWE42 Andrézieux;2022-05-20;4185.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-21;0.0;0.0;0.0;;
PTWE42 Andrézieux;2022-05-22;1918.0;0.0;0.0;;
