Site;Année;Semaine;Mois;Machine;Gaz (kWh);PE (kg)
PTWE49;2023;19;5;R4;0.0;8451.52
PTWE49;2023;20;5;R1;0.0;6269.12
PTWE49;2023;20;5;R2;0.0;5322.24
PTWE49;2023;20;5;R3;0.0;5130.488
PTWE49;2023;20;5;R4;0.0;5709.4400000000005
PTWE49;2023;21;5;R1;0.0;8559.76
PTWE49;2023;21;5;R2;0.0;11531.52
PTWE49;2023;21;5;R3;0.0;9310.84
PTWE49;2023;21;5;R4;0.0;8842.24
PTWE49;2023;22;5;R1;0.0;11826.32
PTWE49;2023;22;5;R2;0.0;1774.08
PTWE49;2023;22;5;R3;0.0;9000.288
PTWE49;2023;22;5;R4;0.0;9363.199999999999
PTWE49;2023;23;6;R1;0.0;6630.799999999999
PTWE49;2023;23;6;R2;0.0;6462.719999999999
PTWE49;2023;23;6;R3;0.0;4500.144
PTWE49;2023;23;6;R4;0.0;8351.199999999999
PTWE49;2023;24;6;R1;0.0;9042.0
PTWE49;2023;24;6;R2;0.0;9250.56
PTWE49;2023;24;6;R3;0.0;9586.544
PTWE49;2023;24;6;R4;0.0;11286.88
PTWE49;2023;25;6;R1;0.0;15891.039999999999
PTWE49;2023;25;6;R2;0.0;253.44
PTWE49;2023;25;6;R3;0.0;9025.632
PTWE49;2023;25;6;R4;0.0;9891.2
PTWE49;2023;26;6;R1;0.0;13884.64
PTWE49;2023;26;6;R3;0.0;6300.096
PTWE49;2023;26;6;R4;0.0;8472.64
PTWE49;2023;27;7;R1;0.0;12009.36
PTWE49;2023;27;7;R2;0.0;10137.6
PTWE49;2023;27;7;R3;0.0;7980.72
PTWE49;2023;27;7;R4;0.0;12328.8
PTWE49;2023;28;7;R1;0.0;6389.679999999999
PTWE49;2023;28;7;R2;0.0;6842.88
PTWE49;2023;28;7;R3;0.0;6200.48
PTWE49;2023;28;7;R4;0.0;4917.44
PTWE49;2023;29;7;R1;0.0;7956.96
PTWE49;2023;29;7;R2;0.0;9504.0
PTWE49;2023;29;7;R3;0.0;8840.568
PTWE49;2023;29;7;R4;0.0;10809.92
PTWE49;2023;30;7;R1;0.0;4460.719999999999
PTWE49;2023;30;7;R2;0.0;3928.32
PTWE49;2023;30;7;R3;0.0;8576.744
PTWE49;2023;30;7;R4;0.0;9834.88
PTWE49;2023;31;7;R1;0.0;2893.44
PTWE49;2023;31;7;R2;0.0;3294.72
PTWE49;2023;31;7;R3;0.0;8657.088
PTWE49;2023;31;7;R4;0.0;8851.039999999999
PTWE49;2023;35;8;R1;0.0;6751.36
PTWE49;2023;35;8;R2;0.0;6842.88
PTWE49;2023;35;8;R3;0.0;7180.8
PTWE49;2023;35;8;R4;0.0;8696.16
PTWE49;2023;36;9;R1;0.0;4942.96
PTWE49;2023;36;9;R2;0.0;5322.24
PTWE49;2023;36;9;R3;0.0;3844.456
PTWE49;2023;36;9;R4;0.0;7270.5599999999995
PTWE49;2023;37;9;R1;0.0;5786.88
PTWE49;2023;37;9;R2;0.0;4561.92
PTWE49;2023;37;9;R3;0.0;10699.304
PTWE49;2023;37;9;R4;0.0;7788.0
PTWE49;2023;38;9;R1;0.0;5545.76
PTWE49;2023;38;9;R2;0.0;7983.36
PTWE49;2023;38;9;R3;0.0;8705.312
PTWE49;2023;38;9;R4;0.0;13090.88
PTWE49;2023;39;9;R1;0.0;9644.8
PTWE49;2023;39;9;R2;0.0;9504.0
PTWE49;2023;39;9;R3;0.0;7275.576
PTWE49;2023;39;9;R4;0.0;4970.24
PTWE49;2023;40;10;R1;0.0;12538.24
PTWE49;2023;40;10;R2;0.0;13178.88
PTWE49;2023;40;10;R3;0.0;7110.576
PTWE49;2023;40;10;R4;0.0;4338.4
PTWE49;2023;41;10;R1;0.0;4219.599999999999
PTWE49;2023;41;10;R2;0.0;3928.3199999999997
PTWE49;2023;41;10;R3;0.0;4521.088
PTWE49;2023;41;10;R4;0.0;6406.4
PTWE49;2023;42;10;R1;0.0;9403.68
PTWE49;2023;42;10;R2;0.0;7729.92
PTWE49;2023;42;10;R3;0.0;6644.7919999999995
PTWE49;2023;42;10;R4;0.0;9363.199999999999
PTWE49;2023;43;10;R1;0.0;7233.599999999999
PTWE49;2023;43;10;R2;0.0;8236.8
PTWE49;2023;43;10;R3;0.0;8321.104
PTWE49;2023;43;10;R4;0.0;6556.0
PTWE49;2023;44;10;R1;0.0;1205.6
PTWE49;2023;44;10;R2;0.0;4181.76
PTWE49;2023;44;10;R3;0.0;5055.072
PTWE49;2023;44;10;R4;0.0;5125.12
PTWE49;2023;45;11;R1;0.0;6510.24
PTWE49;2023;45;11;R2;0.0;7856.639999999999
PTWE49;2023;45;11;R3;0.0;8720.448
PTWE49;2023;45;11;R4;0.0;8859.84
PTWE49;2023;46;11;R1;0.0;3978.48
PTWE49;2023;46;11;R2;0.0;4308.48
PTWE49;2023;46;11;R3;0.0;8489.096
PTWE49;2023;46;11;R4;0.0;8374.08
PTWE49;2023;47;11;R1;0.0;3616.7999999999997
PTWE49;2023;47;11;R2;0.0;2407.68
PTWE49;2023;47;11;R3;0.0;4086.8959999999997
PTWE49;2023;47;11;R4;0.0;5764.0
PTWE49;2023;48;11;R1;0.0;2772.88
PTWE49;2023;48;11;R2;0.0;3548.16
PTWE49;2023;48;11;R3;0.0;8005.36
PTWE49;2023;48;11;R4;0.0;8500.8
PTWE49;2023;49;12;R1;0.0;2772.88
PTWE49;2023;49;12;R2;0.0;1393.92
PTWE49;2023;49;12;R3;0.0;7753.24
PTWE49;2023;49;12;R4;0.0;7981.599999999999
PTWE49;2023;50;12;R1;0.0;3255.12
PTWE49;2023;50;12;R2;0.0;3421.44
PTWE49;2023;50;12;R3;0.0;8006.416
PTWE49;2023;50;12;R4;0.0;9704.64
PTWE49;2023;51;12;R1;0.0;2531.7599999999998
PTWE49;2023;51;12;R2;0.0;1774.08
PTWE49;2023;51;12;R3;0.0;6080.624
PTWE49;2023;51;12;R4;0.0;6200.48
PTWE49;2024;1;1;R1;0.0;4219.599999999999
PTWE49;2024;1;1;R2;0.0;2661.12
PTWE49;2024;1;1;R3;0.0;2030.336
PTWE49;2024;1;1;R4;0.0;6857.84
PTWE49;2024;2;1;R1;0.0;4099.04
PTWE49;2024;2;1;R2;0.0;5195.5199999999995
PTWE49;2024;2;1;R3;0.0;7233.248
PTWE49;2024;2;1;R4;0.0;3669.6
PTWE49;2024;3;1;R1;0.0;5063.5199999999995
PTWE49;2024;3;1;R2;0.0;8743.68
PTWE49;2024;3;1;R3;0.0;7599.24
PTWE49;2024;3;1;R4;0.0;6079.04
PTWE49;2024;4;1;R1;0.0;6630.799999999999
PTWE49;2024;4;1;R2;0.0;7856.639999999999
PTWE49;2024;4;1;R3;0.0;2790.216
PTWE49;2024;4;1;R4;0.0;5579.2
PTWE49;2024;5;2;R1;0.0;8318.64
PTWE49;2024;5;2;R2;0.0;8490.24
PTWE49;2024;5;2;R3;0.0;4230.072
PTWE49;2024;5;2;R4;0.0;7260.0
PTWE49;2024;6;2;R1;0.0;2531.7599999999998
PTWE49;2024;6;2;R2;0.0;2661.12
PTWE49;2024;6;2;R3;0.0;5250.168
PTWE49;2024;6;2;R4;0.0;6343.04
PTWE49;2024;7;2;R1;0.0;5304.639999999999
PTWE49;2024;7;2;R2;0.0;4942.08
PTWE49;2024;7;2;R3;0.0;4325.024
PTWE49;2024;7;2;R4;0.0;6292.0
PTWE49;2024;8;2;R1;0.0;4460.72
PTWE49;2024;8;2;R2;0.0;3928.32
PTWE49;2024;8;2;R3;0.0;5160.408
PTWE49;2024;8;2;R4;0.0;2764.96
PTWE49;2024;9;3;R1;0.0;4822.4
PTWE49;2024;9;3;R2;0.0;6716.16
PTWE49;2024;9;3;R3;0.0;5730.648
PTWE49;2024;10;3;R1;0.0;6510.24
PTWE49;2024;10;3;R2;15533.07999999985;6589.4400000000005
PTWE49;2024;10;3;R3;0.0;2746.04
PTWE49;2024;10;3;R4;0.0;1460.8
PTWE49;2024;11;3;R1;0.0;7233.599999999999
PTWE49;2024;11;3;R2;27647.0319999999;7349.76
PTWE49;2024;11;3;R3;0.0;2244.0
PTWE49;2024;11;3;R4;0.0;2423.52
PTWE49;2024;12;3;R1;0.0;12417.68
PTWE49;2024;12;3;R2;41470.54799999984;12165.119999999999
PTWE49;2024;12;3;R3;0.0;5430.216
PTWE49;2024;12;3;R4;0.0;4347.2
PTWE49;2024;13;3;R1;0.0;11453.199999999999
PTWE49;2024;13;3;R2;42225.1;12291.84
PTWE49;2024;13;3;R3;0.0;8670.288
PTWE49;2024;13;3;R4;0.0;3704.8
PTWE49;2024;14;4;R1;0.0;9283.119999999999
PTWE49;2024;14;4;R2;21284.7400000003;9504.0
PTWE49;2024;14;4;R3;0.0;5790.312
PTWE49;2024;14;4;R4;0.0;7432.48
PTWE49;2024;15;4;R1;0.0;8198.08
PTWE49;2024;15;4;R2;32227.8;8363.52
PTWE49;2024;15;4;R3;0.0;4540.624
PTWE49;2024;15;4;R4;0.0;7267.04
PTWE49;2024;16;4;R1;0.0;9801.0
PTWE49;2024;16;4;R2;36134.2;10668.0
PTWE49;2024;16;4;R3;0.0;5220.0
PTWE49;2024;16;4;R4;0.0;6069.0
PTWE49;2024;17;4;R1;0.0;8712.0
PTWE49;2024;17;4;R2;29796.57999999985;9398.0
PTWE49;2024;17;4;R3;0.0;5110.0
PTWE49;2024;17;4;R4;0.0;4737.0
PTWE49;2024;18;5;R1;0.0;4840.0
PTWE49;2024;18;5;R2;8812.52999999985;4191.0
PTWE49;2024;18;5;R3;0.0;6325.0
PTWE49;2024;18;5;R4;0.0;2431.0
PTWE49;2024;19;5;R1;0.0;847.0
PTWE49;2024;19;5;R2;5715.680000000224;889.0
PTWE49;2024;19;5;R3;0.0;825.0
PTWE49;2024;19;5;R4;0.0;1287.0
PTWE49;2024;20;5;R1;0.0;5687.0
PTWE49;2024;20;5;R2;27681.469999999776;7620.0
PTWE49;2024;20;5;R3;0.0;4575.0
PTWE49;2024;20;5;R4;0.0;3150.0
PTWE49;2024;21;5;R1;0.0;4961.0
PTWE49;2024;21;5;R2;23798.2;7112.0
PTWE49;2024;21;5;R3;0.0;4960.0
PTWE49;2024;21;5;R4;0.0;3931.0
PTWE49;2024;22;6;R1;0.0;7865.0
PTWE49;2024;22;6;R2;19249.3;8128.0
PTWE49;2024;22;6;R3;0.0;5575.0
PTWE49;2024;22;6;R4;0.0;7677.0
PTWE49;2024;23;6;R1;0.0;5808.0
PTWE49;2024;23;6;R2;19904.649999999998;4064.0
PTWE49;2024;23;6;R3;0.0;5300.0
PTWE49;2024;23;6;R4;0.0;5250.0
PTWE49;2024;24;6;R1;0.0;8228.0
PTWE49;2024;24;6;R2;28819.980000000225;8509.0
PTWE49;2024;24;6;R3;0.0;5610.0
PTWE49;2024;24;6;R4;0.0;5148.0
PTWE49;2024;25;6;R1;0.0;7381.0
PTWE49;2024;25;6;R2;23225.089999999924;6985.0
PTWE49;2024;25;6;R3;0.0;4500.0
PTWE49;2024;25;6;R4;0.0;6645.0
PTWE49;2024;26;6;R1;0.0;4477.0
PTWE49;2024;26;6;R2;17067.370000000148;6858.0
PTWE49;2024;26;6;R3;0.0;7650.0
PTWE49;2024;26;6;R4;0.0;7175.0
PTWE49;2024;27;7;R1;0.0;5808.0
PTWE49;2024;27;7;R2;20863.2599999997;6604.0
PTWE49;2024;27;7;R3;0.0;8880.0
PTWE49;2024;27;7;R4;0.0;7067.0
PTWE49;2024;28;7;R1;0.0;4719.0
PTWE49;2024;28;7;R2;22132.8400000003;6350.0
PTWE49;2024;28;7;R3;0.0;5150.0
PTWE49;2024;28;7;R4;0.0;3610.0
PTWE49;2024;29;7;R1;0.0;7502.0
PTWE49;2024;29;7;R2;27874.219999999776;7874.0
PTWE49;2024;29;7;R3;0.0;3500.0
PTWE49;2024;29;7;R4;0.0;6160.0
PTWE49;2024;30;7;R1;0.0;9680.0
PTWE49;2024;30;7;R2;29616.680000000222;8001.0
PTWE49;2024;30;7;R3;0.0;2050.0
PTWE49;2024;30;7;R4;0.0;6167.0
PTWE49;2024;31;8;R1;0.0;2299.0
PTWE49;2024;31;8;R2;5964.969999999776;2667.0
PTWE49;2024;31;8;R3;0.0;9600.0
PTWE49;2024;31;8;R4;0.0;5368.0
PTWE49;2024;35;9;R1;0.0;7744.0
PTWE49;2024;35;9;R2;27483.580000000224;6985.0
PTWE49;2024;35;9;R3;0.0;9085.0
PTWE49;2024;35;9;R4;0.0;7646.0
PTWE49;2024;36;9;R1;0.0;6013.0
PTWE49;2024;36;9;R2;23885.57999999985;6054.0
PTWE49;2024;36;9;R3;0.0;5440.0
PTWE49;2024;36;9;R4;0.0;5075.0
PTWE49;2024;37;9;R1;0.0;8763.0
PTWE49;2024;37;9;R2;34581.92000000015;10648.0
PTWE49;2024;37;9;R3;0.0;4780.0
PTWE49;2024;37;9;R4;0.0;4465.0
PTWE49;2024;38;9;R1;0.0;8636.0
PTWE49;2024;38;9;R2;34031.93999999955;7986.0
PTWE49;2024;38;9;R4;0.0;8040.0
PTWE49;2024;39;9;R1;0.0;4699.0
PTWE49;2024;39;9;R2;26658.610000000448;8712.0
PTWE49;2024;39;9;R3;0.0;4250.0
PTWE49;2024;39;9;R4;0.0;2323.0
PTWE49;2024;40;10;R1;0.0;6604.0
PTWE49;2024;40;10;R2;25239.97000000015;7260.0
PTWE49;2024;40;10;R3;0.0;5050.0
PTWE49;2024;40;10;R4;0.0;4622.0
PTWE49;2024;41;10;R1;0.0;4445.0
PTWE49;2024;41;10;R2;26491.5599999997;7744.0
PTWE49;2024;41;10;R3;0.0;8190.0
PTWE49;2024;41;10;R4;0.0;4840.0
PTWE49;2024;42;10;R1;0.0;9144.0
PTWE49;2024;42;10;R2;24016.649999999998;8591.0
PTWE49;2024;42;10;R3;0.0;8340.0
PTWE49;2024;42;10;R4;0.0;7548.0
PTWE49;2024;43;10;R1;0.0;5461.0
PTWE49;2024;43;10;R2;18578.52999999985;5324.0
PTWE49;2024;43;10;R3;0.0;4500.0
PTWE49;2024;43;10;R4;0.0;5365.0
PTWE49;2024;44;11;R2;15944.27999999985;0.0
PTWE49;2024;45;11;R2;26368.2;0.0
PTWE49;2024;46;11;R2;21580.2900000003;0.0
PTWE89;2023;1;1;PRM3200;5344.194179792393;801.7
PTWE89;2023;1;1;SRM5000;13930.520429855564;4410.0
PTWE89;2023;2;1;PRM3200;5344.194179792387;613.1
PTWE89;2023;2;1;SRM5000;13930.520429855565;0.0
PTWE89;2023;3;1;PRM3200;5344.194179792393;614.9
PTWE89;2023;3;1;SRM5000;13930.520429855564;0.0
PTWE89;2023;4;1;PRM3200;821.7151882675389;504.1
PTWE89;2023;4;1;SRM5000;16352.006708640909;13236.0
PTWE89;2023;5;1;PRM3200;6179.044350274925;340.0
PTWE89;2023;5;1;SRM5000;6087.541182136493;0.0
PTWE89;2023;6;2;PRM3200;6179.044350274925;449.4
PTWE89;2023;6;2;SRM5000;6087.541182136493;2475.0
PTWE89;2023;7;2;PRM3200;7338.805160468517;350.95
PTWE89;2023;7;2;SRM5000;14788.362631153368;4105.0
PTWE89;2023;8;2;PRM3200;0.0;111.0
PTWE89;2023;8;2;SRM5000;0.0;4130.0
PTWE89;2023;9;2;SRM5000;0.0;3290.0
PTWE89;2023;10;3;PRM3200;0.0;468.0
PTWE89;2023;10;3;SRM5000;0.0;5548.0
PTWE89;2023;11;3;PRM3200;4564.696916661894;233.70000000000002
PTWE89;2023;11;3;SRM5000;15365.418433880037;4052.0
PTWE89;2023;12;3;PRM3200;6430.329346313623;618.4
PTWE89;2023;12;3;SRM5000;15287.724432884448;5930.0
PTWE89;2023;13;3;PRM3200;6382.903923802851;506.64
PTWE89;2023;13;3;SRM5000;15120.34058872878;3170.0
PTWE89;2023;14;4;PRM3200;7092.890396096481;164.2
PTWE89;2023;14;4;SRM5000;16379.90401600019;4290.0
PTWE89;2023;15;4;PRM3200;4865.290403458116;579.02
PTWE89;2023;15;4;SRM5000;12272.583453493662;3540.0
PTWE89;2023;16;4;PRM3200;6085.797600426538;0.0
PTWE89;2023;16;4;SRM5000;15340.729316867079;0.0
PTWE89;2023;17;4;PRM3200;6950.614128564161;814.4
PTWE89;2023;17;4;SRM5000;16908.55799045851;9120.0
PTWE89;2023;18;4;PRM3200;0.0;267.3
PTWE89;2023;18;4;SRM5000;0.0;3480.0
PTWE89;2023;19;5;PRM3200;0.0;189.0
PTWE89;2023;19;5;SRM5000;0.0;2970.0
PTWE89;2023;20;5;PRM3200;4882.0287878736835;835.6
PTWE89;2023;20;5;SRM5000;7880.989328996089;3054.0
PTWE89;2023;21;5;PRM3200;6507.046941551636;233.3
PTWE89;2023;21;5;SRM5000;13097.78580518111;2960.0
PTWE89;2023;22;5;PRM3200;4371.508063198892;156.9
PTWE89;2023;22;5;SRM5000;15918.203579204135;0.0
PTWE89;2023;23;6;PRM3200;7804.271733758073;824.3
PTWE89;2023;23;6;SRM5000;15650.389428555067;4625.0
PTWE89;2023;24;6;PRM3200;8139.0394220694125;934.2
PTWE89;2023;24;6;SRM5000;16294.817228554391;8000.0
PTWE89;2023;25;6;PRM3200;4287.816141121058;271.5
PTWE89;2023;25;6;SRM5000;10592.60760431793;3312.0
PTWE89;2023;26;6;PRM3200;7953.5223281302115;821.4
PTWE89;2023;26;6;SRM5000;14899.951860590483;3964.0
PTWE89;2023;27;7;PRM3200;6300.606867092978;58.2
PTWE89;2023;27;7;SRM5000;16766.281722926193;4350.0
PTWE89;2023;28;7;PRM3200;0.0;460.70000000000005
PTWE89;2023;28;7;SRM5000;0.0;3770.0
PTWE89;2023;29;7;PRM3200;0.0;977.0
PTWE89;2023;29;7;SRM5000;0.0;6990.0
PTWE89;2023;30;7;PRM3200;0.0;626.18
PTWE89;2023;30;7;SRM5000;0.0;4885.0
PTWE89;2023;31;7;PRM3200;0.0;851.8399999999999
PTWE89;2023;35;8;PRM3200;0.0;657.74
PTWE89;2023;35;8;SRM5000;0.0;5440.0
PTWE89;2023;36;9;PRM3200;0.0;1150.96
PTWE89;2023;36;9;SRM5000;0.0;5034.0
PTWE89;2023;37;9;PRM3200;7896.332848043692;755.86
PTWE89;2023;37;9;SRM5000;16237.627748467869;5760.0
PTWE89;2023;38;9;PRM3200;0.0;383.18
PTWE89;2023;38;9;SRM5000;0.0;4870.0
PTWE89;2023;39;9;PRM3200;0.0;254.64000000000001
PTWE89;2023;39;9;SRM5000;0.0;3145.0
PTWE89;2023;40;10;PRM3200;7383.022392632972;359.32
PTWE89;2023;40;10;SRM5000;12555.183177043149;3700.0
PTWE89;2023;41;10;PRM3200;7964.681251073924;636.4
PTWE89;2023;41;10;SRM5000;17087.10075755789;6240.0
PTWE89;2023;42;10;PRM3200;8006.527212112841;752.44
PTWE89;2023;42;10;SRM5000;17101.04941123753;6260.0
PTWE89;2023;43;10;PRM3200;7058.018761897381;369.24
PTWE89;2023;43;10;SRM5000;16682.58980084836;4130.0
PTWE89;2023;44;10;PRM3200;4947.587460167987;289.18
PTWE89;2023;44;10;SRM5000;11577.382554100448;3540.0
PTWE89;2023;45;11;PRM3200;8104.167787870314;557.74
PTWE89;2023;45;11;SRM5000;9568.77642423242;3080.0
PTWE89;2023;46;11;PRM3200;5328.385705622134;1045.48
PTWE89;2023;46;11;SRM5000;11647.125822498645;4292.0
PTWE89;2023;47;11;PRM3200;7108.233915144083;667.4
PTWE89;2023;47;11;SRM5000;16110.694999983154;4890.0
PTWE89;2023;48;11;PRM3200;7350.940489169803;639.52
PTWE89;2023;48;11;SRM5000;12776.96677054941;3920.0
PTWE89;2023;49;12;PRM3200;6721.85620821808;234.96
PTWE89;2023;49;12;SRM5000;14247.154868383372;3810.0
PTWE89;2023;50;12;PRM3200;8547.734974882836;379.36
PTWE89;2023;50;12;SRM5000;12177.174662324933;3078.0
PTWE89;2023;51;12;PRM3200;7267.248567091969;151.26
PTWE89;2023;51;12;SRM5000;13809.167142842703;600.0
PTWE89;2024;1;1;PRM3200;3802.402993069618;0.0
PTWE89;2024;1;1;SRM5000;6805.548130295914;0.0
PTWE89;2024;2;1;PRM3200;8800.205606484305;379.15999999999997
PTWE89;2024;2;1;SRM5000;15261.221990893133;5420.0
PTWE89;2024;3;1;PRM3200;8296.659208649333;1008.6
PTWE89;2024;3;1;SRM5000;16199.966383532847;6075.0
PTWE89;2024;4;1;PRM3200;6589.343998261508;902.22
PTWE89;2024;4;1;SRM5000;12764.412982237734;4880.0
PTWE89;2024;5;2;PRM3200;7811.246060597893;632.42
PTWE89;2024;5;2;SRM5000;16180.43826838135;5600.0
PTWE89;2024;6;2;PRM3200;7982.814500857453;507.56
PTWE89;2024;6;2;SRM5000;16816.496876172892;5300.0
PTWE89;2024;7;2;PRM3200;7963.286385705959;922.46
PTWE89;2024;7;2;SRM5000;16329.688862753488;6450.0
PTWE89;2024;8;2;PRM3200;7964.681251073924;621.74
PTWE89;2024;8;2;SRM5000;16319.924805177743;1180.0
PTWE89;2024;9;3;PRM3200;8176.700787004438;1015.0
PTWE89;2024;9;3;SRM5000;15999.105770546043;2918.0
PTWE89;2024;10;3;PRM3200;5858.434545448419;368.34
PTWE89;2024;10;3;SRM5000;16229.258556260087;5040.0
PTWE89;2024;11;3;PRM3200;8090.219134190675;553.0
PTWE89;2024;11;3;SRM5000;15803.824619031095;5040.0
PTWE89;2024;12;3;PRM3200;8353.848688735852;382.46
PTWE89;2024;12;3;SRM5000;15584.83075626076;4299.0
PTWE89;2024;13;3;PRM3200;6290.842809517233;397.6
PTWE89;2024;13;3;SRM5000;16013.054424225682;2275.0
PTWE89;2024;14;4;PRM3200;0.0;301.76
PTWE89;2024;14;4;SRM5000;0.0;4250.0
PTWE89;2024;15;4;PRM3200;0.0;1053.76
PTWE89;2024;15;4;SRM5000;0.0;4920.0
PTWE89;2024;16;4;PRM3200;0.0;903.1
PTWE89;2024;16;4;SRM5000;0.0;3373.0
PTWE89;2024;17;4;PRM3200;0.0;905.3199999999999
PTWE89;2024;17;4;SRM5000;0.0;4740.0
PTWE89;2024;18;5;PRM3200;0.0;723.26
PTWE89;2024;18;5;SRM5000;0.0;5160.0
PTWE89;2024;19;5;PRM3200;0.0;437.48
PTWE89;2024;19;5;SRM5000;0.0;1200.0
PTWE89;2024;20;5;SRM5000;0.0;5130.0
PTWE89;2024;21;5;PRM3200;0.0;2232.1
PTWE89;2024;21;5;SRM5000;0.0;5145.0
PTWE89;2024;22;6;PRM3200;0.0;453.78000000000003
PTWE89;2024;22;6;SRM5000;0.0;3840.0
PTWE89;2024;23;6;PRM3200;0.0;1061.66
PTWE89;2024;23;6;SRM5000;0.0;3847.0
PTWE89;2024;24;6;PRM3200;0.0;759.92
PTWE89;2024;24;6;SRM5000;0.0;3483.0
PTWE89;2024;25;6;PRM3200;0.0;735.6
PTWE89;2024;25;6;SRM5000;0.0;5018.0
PTWE89;2024;26;6;PRM3200;0.0;768.0
PTWE89;2024;26;6;SRM5000;0.0;4175.0
PTWE89;2024;27;7;PRM3200;0.0;511.2
PTWE89;2024;27;7;SRM5000;0.0;3300.0
PTWE89;2024;28;7;PRM3200;0.0;475.15999999999997
PTWE89;2024;28;7;SRM5000;0.0;2700.0
PTWE89;2024;29;7;PRM3200;0.0;520.3
PTWE89;2024;29;7;SRM5000;0.0;3250.0
PTWE89;2024;30;7;PRM3200;0.0;481.03999999999996
PTWE89;2024;30;7;SRM5000;0.0;3100.0
PTWE89;2024;31;8;PRM3200;0.0;294.7
PTWE89;2024;31;8;SRM5000;0.0;2016.0
PTWE89;2024;35;9;PRM3200;0.0;849.66
PTWE89;2024;35;9;SRM5000;0.0;2628.0
PTWE89;2024;36;9;PRM3200;0.0;943.16
PTWE89;2024;36;9;SRM5000;0.0;1740.0
PTWE89;2024;37;9;PRM3200;0.0;881.78
PTWE89;2024;37;9;SRM5000;0.0;5230.0
PTWE89;2024;38;9;PRM3200;0.0;626.6
PTWE89;2024;38;9;SRM5000;0.0;2470.0
PTWE89;2024;39;9;PRM3200;0.0;719.14
PTWE89;2024;39;9;SRM5000;0.0;2062.0
PTWE89;2024;40;10;PRM3200;0.0;473.12
PTWE89;2024;40;10;SRM5000;0.0;2781.0
PTWE89;2024;41;10;PRM3200;0.0;476.74
PTWE89;2024;41;10;SRM5000;0.0;4785.0
PTWE89;2024;42;10;PRM3200;0.0;578.3
PTWE89;2024;42;10;SRM5000;0.0;3412.0
PTWE89;2024;43;10;PRM3200;0.0;842.58
PTWE89;2024;43;10;SRM5000;0.0;6504.0
