Site;Date;Gaz (kWh);PE (kg);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg);Semaine;Année;Mois;Jour
PTWE35;2025-08-15;0.0;0.0;193.999;;;33;2025;8;2025-08-15
PTWE35;2025-08-16;0.0;0.0;182.249;;;33;2025;8;2025-08-16
PTWE35;2025-08-17;0.0;0.0;165.832;;;33;2025;8;2025-08-17
PTWE35;2025-08-18;0.0;0.0;200.499;;;34;2025;8;2025-08-18
PTWE35;2025-08-19;0.0;0.0;217.916;;;34;2025;8;2025-08-19
PTWE35;2025-08-20;0.0;0.0;249.999;;;34;2025;8;2025-08-20
PTWE35;2025-08-21;0.0;0.0;237.249;;;34;2025;8;2025-08-21
PTWE35;2025-08-22;0.0;0.0;221.248;;;34;2025;8;2025-08-22
PTWE35;2025-08-23;0.0;0.0;188.832;;;34;2025;8;2025-08-23
PTWE35;2025-08-24;587.0;0.0;177.583;;;34;2025;8;2025-08-24
PTWE35;2025-08-25;33733.0;4703.36;1499.999;7.172106749217581;0.3189207290107498;35;2025;8;2025-08-25
PTWE35;2025-08-26;31008.0;8769.52;1631.0819999999999;3.5358833778815715;0.18599444439376384;35;2025;8;2025-08-26
PTWE35;2025-08-27;28116.0;8261.74;1438.498;3.4031572041724867;0.1741156221328679;35;2025;8;2025-08-27
PTWE35;2025-08-28;32916.0;8150.98;1571.3319999999999;4.038287420653713;0.19277829169007898;35;2025;8;2025-08-28
PTWE35;2025-08-29;25461.0;1448.2;1762.416;17.58113520232012;1.2169700317635685;35;2025;8;2025-08-29
PTWE35;2025-08-30;0.0;1316.0;359.499;;0.27317553191489363;35;2025;8;2025-08-30
PTWE35;2025-08-31;2070.0;0.0;214.25;;;35;2025;8;2025-08-31
PTWE35;2025-09-01;33799.0;0.0;1489.416;;;36;2025;9;2025-09-01
PTWE35;2025-09-02;32188.0;1577.4;1722.833;20.405730949664004;1.092197920628883;36;2025;9;2025-09-02
PTWE35;2025-09-03;34003.0;37681.448;1835.749;0.9023803968467454;0.048717581129047914;36;2025;9;2025-09-03
PTWE35;2025-09-04;35920.0;7258.78;1785.083;4.948489966633511;0.24592052658986774;36;2025;9;2025-09-04
PTWE35;2025-09-05;32539.0;12390.76;1816.5819999999999;2.626069748748261;0.14660779484067157;36;2025;9;2025-09-05
PTWE35;2025-09-06;0.0;3432.0;440.66600000000005;;0.12839918414918416;36;2025;9;2025-09-06
PTWE35;2025-09-07;1928.0;0.0;243.582;;;36;2025;9;2025-09-07
PTWE35;2025-09-08;37281.0;6507.8;1603.0819999999999;5.728664064660868;0.2463324011186576;37;2025;9;2025-09-08
PTWE35;2025-09-09;37655.0;9592.67;1880.833;3.925393034473197;0.19606981163742734;37;2025;9;2025-09-09
PTWE35;2025-09-10;33068.0;9337.64;1864.8319999999999;3.5413659125860497;0.1997112760826076;37;2025;9;2025-09-10
PTWE35;2025-09-11;32279.0;12332.48;1913.749;2.6173973118140066;0.15517957458678222;37;2025;9;2025-09-11
PTWE35;2025-09-12;29510.0;8757.98;1885.165;3.369498445988687;0.2152511195503986;37;2025;9;2025-09-12
PTWE35;2025-09-13;0.0;2461.8;426.582;;0.1732805264440653;37;2025;9;2025-09-13
PTWE35;2025-09-14;2689.0;0.0;245.165;;;37;2025;9;2025-09-14
PTWE35;2025-09-15;36463.0;6364.14;1525.8319999999999;5.729446555229772;0.23975462513395365;38;2025;9;2025-09-15
PTWE35;2025-09-16;39274.0;11779.18;1807.5819999999999;3.334187948566878;0.1534556734849115;38;2025;9;2025-09-16
PTWE35;2025-09-17;37368.0;12294.26;1895.999;3.039467198513778;0.15421822866931398;38;2025;9;2025-09-17
PTWE35;2025-09-18;38513.0;9710.76;1740.3319999999999;3.9660129588209365;0.17921686871058495;38;2025;9;2025-09-18
PTWE35;2025-09-19;38402.0;10408.96;1774.5819999999999;3.689321507624201;0.17048600436546976;38;2025;9;2025-09-19
PTWE35;2025-09-20;4426.0;5058.24;696.832;0.87500790788891;0.13776175112292022;38;2025;9;2025-09-20
PTWE35;2025-09-21;836.0;0.0;238.332;;;38;2025;9;2025-09-21
PTWE35;2025-09-22;33602.0;6630.78;1582.415;5.067578776554192;0.2386468861883519;39;2025;9;2025-09-22
PTWE35;2025-09-23;33730.0;9401.4;2061.083;3.5877635245814457;0.21923149743655201;39;2025;9;2025-09-23
PTWE35;2025-09-24;32988.0;9335.004;1796.415;3.5337960219406437;0.19243858920681767;39;2025;9;2025-09-24
PTWE35;2025-09-25;34476.0;9154.42;1829.833;3.766049624116001;0.19988519207115252;39;2025;9;2025-09-25
PTWE35;2025-09-26;27688.0;7819.18;1615.332;3.5410362723456936;0.20658585682897695;39;2025;9;2025-09-26
PTWE35;2025-09-27;6092.0;4921.84;664.583;1.237748484306682;0.13502734749605838;39;2025;9;2025-09-27
PTWE35;2025-09-28;1246.0;0.0;277.916;;;39;2025;9;2025-09-28
PTWE35;2025-09-29;31549.0;4828.7;1608.332;6.533642595315509;0.33307763994449857;40;2025;9;2025-09-29
PTWE35;2025-09-30;31708.0;7961.88;1916.832;3.9824765005250016;0.24075117936969662;40;2025;9;2025-09-30
PTWE35;2025-10-01;32054.0;9075.41;1923.833;3.531961641402427;0.21198303988469944;40;2025;10;2025-10-01
PTWE35;2025-10-02;31722.0;10342.039999999999;1835.5819999999999;3.067286531477349;0.1774874202768506;40;2025;10;2025-10-02
PTWE35;2025-10-03;29370.0;9088.48;1802.4160000000002;3.231563473760189;0.19831875077020583;40;2025;10;2025-10-03
PTWE35;2025-10-04;5399.0;5775.82;683.249;0.9347590472002244;0.1182947183257096;40;2025;10;2025-10-04
PTWE35;2025-10-05;2645.0;0.0;294.91499999999996;;;40;2025;10;2025-10-05
PTWE35;2025-10-06;36836.0;1353.44;1714.249;27.21657406312803;1.266586623714387;41;2025;10;2025-10-06
PTWE35;2025-10-07;36735.0;14251.94;1936.082;2.5775438291208075;0.1358469092628793;41;2025;10;2025-10-07
PTWE35;2025-10-08;33336.0;9715.62;1881.9160000000002;3.4311757767389004;0.19370004178837788;41;2025;10;2025-10-08
PTWE35;2025-10-09;33448.0;10537.78;1803.333;3.174103084330855;0.17113025703706095;41;2025;10;2025-10-09
PTWE35;2025-10-10;31036.0;8624.28;1920.166;3.598677222910202;0.2226465281739461;41;2025;10;2025-10-10
PTWE35;2025-10-11;4830.0;5089.92;701.999;0.9489343643907959;0.13791945649440462;41;2025;10;2025-10-11
PTWE35;2025-10-12;1942.0;0.0;333.83299999999997;;;41;2025;10;2025-10-12
PTWE35;2025-10-13;30773.0;5544.7;1550.999;5.549984670045268;0.2797264053961441;42;2025;10;2025-10-13
PTWE35;2025-10-14;32009.0;8879.9;2059.916;3.604657710109348;0.23197513485512228;42;2025;10;2025-10-14
PTWE35;2025-10-15;34941.0;9374.99;1920.249;3.727043975513574;0.20482677848189706;42;2025;10;2025-10-15
PTWE35;2025-10-16;32001.0;9486.31;1940.499;3.3733875447882267;0.20455783123258675;42;2025;10;2025-10-16
PTWE35;2025-10-17;29501.0;10210.976999999999;1973.499;2.8891456713691555;0.19327229901702847;42;2025;10;2025-10-17
PTWE35;2025-10-18;0.0;3147.76;528.999;;0.16805569674943452;42;2025;10;2025-10-18
PTWE35;2025-10-19;2510.0;0.0;307.999;;;42;2025;10;2025-10-19
PTWE35;2025-10-20;33973.0;6866.96;1551.915;4.947312930321423;0.22599738457774618;43;2025;10;2025-10-20
PTWE35;2025-10-21;37252.0;10284.56;2019.8319999999999;3.6221287055547347;0.19639459539348306;43;2025;10;2025-10-21
PTWE35;2025-10-22;34261.0;10776.2;2048.9990000000003;3.1793210964904137;0.19014114437371246;43;2025;10;2025-10-22
PTWE35;2025-10-23;34473.0;8235.92;2259.4990000000003;4.185689030490826;0.27434688535099905;43;2025;10;2025-10-23
PTWE35;2025-10-24;32783.0;12506.252;2202.166;2.6213289161293085;0.17608520922175566;43;2025;10;2025-10-24
PTWE35;2025-10-25;4992.0;5265.04;870.1659999999999;0.9481409447981402;0.1652724385759652;43;2025;10;2025-10-25
PTWE35;2025-10-26;800.0;0.0;462.582;;;43;2025;10;2025-10-26
PTWE35;2025-10-27;35692.0;5742.64;1863.3319999999999;6.215259880473092;0.3244730646531908;44;2025;10;2025-10-27
PTWE35;2025-10-28;36214.0;8819.06;2224.415;4.106333328041765;0.2522281286214177;44;2025;10;2025-10-28
PTWE35;2025-10-29;30344.0;10883.25;2211.666;2.7881377345921483;0.20321742126662534;44;2025;10;2025-10-29
PTWE35;2025-10-30;31111.0;10333.72;2259.9990000000003;3.010629279678567;0.218701396979984;44;2025;10;2025-10-30
PTWE35;2025-10-31;195.0;4961.22;1077.832;0.03930484840422315;0.21725140187292644;44;2025;10;2025-10-31
PTWE35;2025-11-01;0.0;2073.2799999999997;487.082;;0.2349330529402686;44;2025;11;2025-11-01
PTWE35;2025-11-02;2335.0;0.0;529.1659999999999;;;44;2025;11;2025-11-02
PTWE35;2025-11-03;34814.0;1570.8;1976.416;22.16322892793481;1.2582225617519736;45;2025;11;2025-11-03
PTWE35;2025-11-04;34717.0;9072.0;2185.666;3.8268298059964727;0.2409243827160494;45;2025;11;2025-11-04
PTWE35;2025-11-05;32823.0;9302.06;2140.165;3.528573240766024;0.23007430612143978;45;2025;11;2025-11-05
PTWE35;2025-11-06;35811.0;9104.869999999999;2151.332;3.933169831090395;0.23628365918459024;45;2025;11;2025-11-06
PTWE35;2025-11-07;27217.0;9439.44;1887.8319999999999;2.8833278245319636;0.1999940674446789;45;2025;11;2025-11-07
PTWE35;2025-11-08;0.0;3258.64;475.83299999999997;;0.1460219600815064;45;2025;11;2025-11-08
PTWE35;2025-11-09;0.0;0.0;357.16499999999996;;;45;2025;11;2025-11-09
PTWE35;2025-11-10;0.0;0.0;404.999;;;46;2025;11;2025-11-10
PTWE35;2025-11-11;961.0;0.0;384.749;;;46;2025;11;2025-11-11
PTWE35;2025-11-12;32566.0;3860.77;1667.25;8.43510491430466;0.431843906785434;46;2025;11;2025-11-12
PTWE35;2025-11-13;34800.0;9240.65;1993.3319999999999;3.765968844183039;0.2157133967848582;46;2025;11;2025-11-13
PTWE35;2025-11-14;27167.0;8664.03;1763.416;3.13560779452518;0.20353299792359905;46;2025;11;2025-11-14
PTWE35;2025-11-15;0.0;3294.7200000000003;516.832;;0.15686674436674436;46;2025;11;2025-11-15
PTWE35;2025-11-16;2245.0;0.0;328.749;;;46;2025;11;2025-11-16
PTWE35;2025-11-17;37630.0;5599.78;1965.166;6.71990685348353;0.35093628678269506;47;2025;11;2025-11-17
PTWE35;2025-11-18;34187.0;9075.289999999999;2194.332;3.7670421551267235;0.24179194273681615;47;2025;11;2025-11-18
PTWE35;2025-11-19;33284.0;8958.64;2207.749;3.715296071725173;0.24643796379807648;47;2025;11;2025-11-19
PTWE35;2025-11-20;37433.0;9930.41;2342.165;3.769532174401661;0.23585783467147883;47;2025;11;2025-11-20
PTWE35;2025-11-21;29692.0;9617.52;2233.916;3.0872823763298647;0.23227568021693742;47;2025;11;2025-11-21
PTWE35;2025-11-22;0.0;2579.28;833.25;;0.32305527123848515;47;2025;11;2025-11-22
PTWE35;2025-11-23;1656.0;0.0;505.749;;;47;2025;11;2025-11-23
PTWE35;2025-11-24;38207.0;7404.74;1994.749;5.159803045076532;0.2693881216626107;48;2025;11;2025-11-24
PTWE35;2025-11-25;40356.0;8801.56;2212.416;4.585096278387013;0.2513663486927318;48;2025;11;2025-11-25
PTWE35;2025-11-26;32877.0;9652.6;2201.082;3.4060253196030086;0.22802996083956653;48;2025;11;2025-11-26
PTWE35;2025-11-27;36056.0;10349.08;2088.4990000000003;3.483981184800968;0.20180528124239067;48;2025;11;2025-11-27
PTWE35;2025-11-28;26535.0;8870.804;1988.0819999999999;2.9912733952863797;0.22411519857726536;48;2025;11;2025-11-28
PTWE35;2025-11-29;0.0;6420.732;583.1659999999999;;0.09082546974394819;48;2025;11;2025-11-29
PTWE35;2025-11-30;2569.0;0.0;479.082;;;48;2025;11;2025-11-30
PTWE35;2025-12-01;31894.0;2133.12;1844.416;14.951807680768077;0.8646564656465646;49;2025;12;2025-12-01
PTWE35;2025-12-02;29964.0;7827.58;2117.583;3.828003035420909;0.2705284391855465;49;2025;12;2025-12-02
PTWE35;2025-12-03;38929.0;9269.07;2275.749;4.199881973056629;0.24552074803621074;49;2025;12;2025-12-03
PTWE35;2025-12-04;37462.0;9843.74;2312.666;3.8056673581382685;0.23493773707960594;49;2025;12;2025-12-04
PTWE35;2025-12-05;33151.0;10486.85;2331.665;3.16119711829577;0.2223417899559925;49;2025;12;2025-12-05
PTWE35;2025-12-06;0.0;3425.84;583.083;;0.17020146883684;49;2025;12;2025-12-06
PTWE35;2025-12-07;2489.0;0.0;325.16499999999996;;;49;2025;12;2025-12-07
PTWE35;2025-12-08;35848.0;6037.98;1767.832;5.9370849191285835;0.29278533549299607;50;2025;12;2025-12-08
PTWE35;2025-12-09;35386.0;8354.789999999999;2043.083;4.235414654347985;0.24454031759026862;50;2025;12;2025-12-09
PTWE35;2025-12-10;37306.0;9416.71;2326.499;3.961680884300356;0.2470607037914516;50;2025;12;2025-12-10
PTWE35;2025-12-11;39844.0;10713.19;2360.083;3.719153678782883;0.2202969423673061;50;2025;12;2025-12-11
PTWE35;2025-12-12;30376.0;10066.45;2123.2490000000003;3.017548390942189;0.21092331457465144;50;2025;12;2025-12-12
PTWE35;2025-12-13;0.0;2543.2;551.583;;0.21688541994337843;50;2025;12;2025-12-13
PTWE35;2025-12-14;1450.0;0.0;448.582;;;50;2025;12;2025-12-14
PTWE35;2025-12-15;37321.0;6412.57;1929.166;5.819975454458977;0.3008413163521022;51;2025;12;2025-12-15
PTWE35;2025-12-16;38017.0;9241.74;2265.166;4.113619296799087;0.2451016799866692;51;2025;12;2025-12-16
PTWE35;2025-12-17;37593.0;11060.992;2256.332;3.3987005867104867;0.203990021871456;51;2025;12;2025-12-17
PTWE35;2025-12-18;39795.0;10149.694;2134.332;3.920807858837912;0.21028535441561094;51;2025;12;2025-12-18
PTWE35;2025-12-19;31454.0;7510.8;2246.165;4.187836182563775;0.29905802311338336;51;2025;12;2025-12-19
PTWE35;2025-12-20;0.0;2139.28;699.082;;0.32678377771960654;51;2025;12;2025-12-20
PTWE35;2025-12-21;2870.0;0.0;443.583;;;51;2025;12;2025-12-21
PTWE35;2025-12-22;30274.0;9672.039999999999;1880.083;3.1300532255863294;0.19438329452731795;52;2025;12;2025-12-22
PTWE35;2025-12-23;33086.0;10052.5;1991.082;3.2913205670231287;0.19806834120865457;52;2025;12;2025-12-23
PTWE35;2025-12-24;0.0;2615.3599999999997;767.582;;0.29348999755291816;52;2025;12;2025-12-24
PTWE35;2025-12-25;0.0;0.0;681.583;;;52;2025;12;2025-12-25
PTWE35;2025-12-26;0.0;0.0;723.0830000000001;;;52;2025;12;2025-12-26
PTWE35;2025-12-27;0.0;0.0;618.915;;;52;2025;12;2025-12-27
PTWE35;2025-12-28;0.0;0.0;626.0830000000001;;;52;2025;12;2025-12-28
PTWE35;2025-12-29;0.0;0.0;761.0820000000001;;;1;2025;12;2025-12-29
PTWE35;2025-12-30;0.0;0.0;703.749;;;1;2025;12;2025-12-30
PTWE35;2025-12-31;0.0;0.0;743.416;;;1;2025;12;2025-12-31
PTWE35;2026-01-03;0.0;1593.85;;;;1;2026;1;2026-01-03
PTWE42 Andrézieux;2022-12-31;0.0;0.0;;;;52;2022;12;2022-12-31
PTWE42 Andrézieux;2023-01-01;0.0;0.0;;;;52;2023;1;2023-01-01
PTWE42 Andrézieux;2023-01-02;571.0;0.0;;;;1;2023;1;2023-01-02
PTWE42 Andrézieux;2023-01-03;6705.0;0.0;;;;1;2023;1;2023-01-03
PTWE42 Andrézieux;2023-01-04;6203.0;2258.4;;2.7466347856889834;;1;2023;1;2023-01-04
PTWE42 Andrézieux;2023-01-05;6658.0;2638.0;;2.5238817285822592;;1;2023;1;2023-01-05
PTWE42 Andrézieux;2023-01-06;4617.0;2252.4;;2.0498135322322857;;1;2023;1;2023-01-06
PTWE42 Andrézieux;2023-01-07;0.0;0.0;;;;1;2023;1;2023-01-07
PTWE42 Andrézieux;2023-01-08;723.0;0.0;;;;1;2023;1;2023-01-08
PTWE42 Andrézieux;2023-01-09;7241.0;2589.6;;2.7961847389558234;;2;2023;1;2023-01-09
PTWE42 Andrézieux;2023-01-10;4711.0;2882.4;;1.6344018873161255;;2;2023;1;2023-01-10
PTWE42 Andrézieux;2023-01-11;6681.0;2006.0;;3.330508474576271;;2;2023;1;2023-01-11
PTWE42 Andrézieux;2023-01-12;6366.0;3216.0;;1.9794776119402986;;2;2023;1;2023-01-12
PTWE42 Andrézieux;2023-01-13;4256.0;3527.4;;1.206554402676192;;2;2023;1;2023-01-13
PTWE42 Andrézieux;2023-01-14;0.0;0.0;;;;2;2023;1;2023-01-14
PTWE42 Andrézieux;2023-01-15;571.0;0.0;;;;2;2023;1;2023-01-15
PTWE42 Andrézieux;2023-01-16;6075.0;2586.8;;2.3484614195144577;;3;2023;1;2023-01-16
PTWE42 Andrézieux;2023-01-17;5480.0;2576.0;;2.127329192546584;;3;2023;1;2023-01-17
PTWE42 Andrézieux;2023-01-18;4582.0;3078.0;;1.48862897985705;;3;2023;1;2023-01-18
PTWE42 Andrézieux;2023-01-19;5830.0;2519.4;;2.3140430261173295;;3;2023;1;2023-01-19
PTWE42 Andrézieux;2023-01-20;3475.0;3181.4;;1.0922864147859432;;3;2023;1;2023-01-20
PTWE42 Andrézieux;2023-01-21;0.0;0.0;;;;3;2023;1;2023-01-21
PTWE42 Andrézieux;2023-01-22;618.0;0.0;;;;3;2023;1;2023-01-22
PTWE42 Andrézieux;2023-01-23;6495.0;2382.6;;2.726013598589776;;4;2023;1;2023-01-23
PTWE42 Andrézieux;2023-01-24;5993.0;2681.6;;2.234859785202864;;4;2023;1;2023-01-24
PTWE42 Andrézieux;2023-01-25;6000.0;2812.6;;2.1332574841783405;;4;2023;1;2023-01-25
PTWE42 Andrézieux;2023-01-26;6000.0;2924.4;;2.051702913418137;;4;2023;1;2023-01-26
PTWE42 Andrézieux;2023-01-27;6000.0;2933.0;;2.0456870098874873;;4;2023;1;2023-01-27
PTWE42 Andrézieux;2023-01-28;6000.0;1736.2;;3.455823061859233;;4;2023;1;2023-01-28
PTWE42 Andrézieux;2023-01-29;0.0;0.0;;;;4;2023;1;2023-01-29
PTWE42 Andrézieux;2023-01-30;0.0;0.0;;;;5;2023;1;2023-01-30
PTWE42 Andrézieux;2023-01-31;6000.0;2375.4;;2.525890376357666;;5;2023;1;2023-01-31
PTWE42 Andrézieux;2023-02-01;5357.0;2779.0;;1.9276718243972653;;5;2023;2;2023-02-01
PTWE42 Andrézieux;2023-02-02;5473.0;2447.8;;2.2358852847454855;;5;2023;2;2023-02-02
PTWE42 Andrézieux;2023-02-03;3349.0;2825.0;;1.1854867256637167;;5;2023;2;2023-02-03
PTWE42 Andrézieux;2023-02-04;0.0;0.0;;;;5;2023;2;2023-02-04
PTWE42 Andrézieux;2023-02-05;747.0;0.0;;;;5;2023;2;2023-02-05
PTWE42 Andrézieux;2023-02-06;5088.0;972.0;;5.234567901234568;;6;2023;2;2023-02-06
PTWE42 Andrézieux;2023-02-07;4248.0;2814.0;;1.5095948827292112;;6;2023;2;2023-02-07
PTWE42 Andrézieux;2023-02-08;5088.0;1675.0;;3.0376119402985076;;6;2023;2;2023-02-08
PTWE42 Andrézieux;2023-02-09;5905.0;2825.0;;2.090265486725664;;6;2023;2;2023-02-09
PTWE42 Andrézieux;2023-02-10;3699.0;2462.0;;1.5024370430544274;;6;2023;2;2023-02-10
PTWE42 Andrézieux;2023-02-11;0.0;0.0;;;;6;2023;2;2023-02-11
PTWE42 Andrézieux;2023-02-12;689.0;0.0;;;;6;2023;2;2023-02-12
PTWE42 Andrézieux;2023-02-13;5940.0;2070.0;;2.869565217391304;;7;2023;2;2023-02-13
PTWE42 Andrézieux;2023-02-14;5777.0;2544.0;;2.2708333333333335;;7;2023;2;2023-02-14
PTWE42 Andrézieux;2023-02-15;5998.0;2860.0;;2.0972027972027973;;7;2023;2;2023-02-15
PTWE42 Andrézieux;2023-02-16;5380.0;2870.0;;1.8745644599303135;;7;2023;2;2023-02-16
PTWE42 Andrézieux;2023-02-17;3618.0;2572.0;;1.4066874027993779;;7;2023;2;2023-02-17
PTWE42 Andrézieux;2023-02-18;0.0;0.0;;;;7;2023;2;2023-02-18
PTWE42 Andrézieux;2023-02-19;642.0;0.0;;;;7;2023;2;2023-02-19
PTWE42 Andrézieux;2023-02-20;6033.0;2531.6;;2.3830778954021175;;8;2023;2;2023-02-20
PTWE42 Andrézieux;2023-02-21;5672.0;2693.0;;2.1062012625324917;;8;2023;2;2023-02-21
PTWE42 Andrézieux;2023-02-22;5695.0;2807.0;;2.0288564303526897;;8;2023;2;2023-02-22
PTWE42 Andrézieux;2023-02-23;4085.0;2634.0;;1.5508731966590736;;8;2023;2;2023-02-23
PTWE42 Andrézieux;2023-02-24;1447.0;2515.0;;0.5753479125248508;;8;2023;2;2023-02-24
PTWE42 Andrézieux;2023-02-25;0.0;0.0;;;;8;2023;2;2023-02-25
PTWE42 Andrézieux;2023-02-26;149.0;0.0;;;;8;2023;2;2023-02-26
PTWE42 Andrézieux;2023-02-27;3853.0;174.0;;22.14367816091954;;9;2023;2;2023-02-27
PTWE42 Andrézieux;2023-02-28;4159.0;3487.0;;1.192715801548609;;9;2023;2;2023-02-28
PTWE42 Andrézieux;2023-03-01;4974.0;0.0;;;;9;2023;3;2023-03-01
PTWE42 Andrézieux;2023-03-02;4536.0;2450.0;;1.8514285714285714;;9;2023;3;2023-03-02
PTWE42 Andrézieux;2023-03-03;3542.0;2222.0;;1.5940594059405941;;9;2023;3;2023-03-03
PTWE42 Andrézieux;2023-03-04;0.0;0.0;;;;9;2023;3;2023-03-04
PTWE42 Andrézieux;2023-03-05;0.0;0.0;;;;9;2023;3;2023-03-05
PTWE42 Andrézieux;2023-03-06;6274.0;1927.0;;3.2558380902957964;;10;2023;3;2023-03-06
PTWE42 Andrézieux;2023-03-07;5976.0;2294.4;;2.604602510460251;;10;2023;3;2023-03-07
PTWE42 Andrézieux;2023-03-08;4954.0;2501.0;;1.9808076769292282;;10;2023;3;2023-03-08
PTWE42 Andrézieux;2023-03-09;5105.0;2341.0;;2.1806920119607005;;10;2023;3;2023-03-09
PTWE42 Andrézieux;2023-03-10;4340.0;1831.4;;2.3697717593098173;;10;2023;3;2023-03-10
PTWE42 Andrézieux;2023-03-11;0.0;0.0;;;;10;2023;3;2023-03-11
PTWE42 Andrézieux;2023-03-12;527.0;0.0;;;;10;2023;3;2023-03-12
PTWE42 Andrézieux;2023-03-13;7725.0;2187.6;;3.5312671420735056;;11;2023;3;2023-03-13
PTWE42 Andrézieux;2023-03-14;7167.0;3211.8;;2.2314589949560992;;11;2023;3;2023-03-14
PTWE42 Andrézieux;2023-03-15;6815.0;3174.2;;2.1469976687039254;;11;2023;3;2023-03-15
PTWE42 Andrézieux;2023-03-16;7192.0;2791.2;;2.5766695328174265;;11;2023;3;2023-03-16
PTWE42 Andrézieux;2023-03-17;5048.0;3054.6;;1.6525895370915995;;11;2023;3;2023-03-17
PTWE42 Andrézieux;2023-03-18;0.0;0.0;;;;11;2023;3;2023-03-18
PTWE42 Andrézieux;2023-03-19;0.0;0.0;;;;11;2023;3;2023-03-19
PTWE42 Andrézieux;2023-03-20;7714.0;2505.4;;3.078949469146643;;12;2023;3;2023-03-20
PTWE42 Andrézieux;2023-03-21;7865.0;2528.0;;3.111155063291139;;12;2023;3;2023-03-21
PTWE42 Andrézieux;2023-03-22;7192.0;2923.0;;2.460485802257954;;12;2023;3;2023-03-22
PTWE42 Andrézieux;2023-03-23;7708.0;2963.0;;2.6014174822814713;;12;2023;3;2023-03-23
PTWE42 Andrézieux;2023-03-24;5046.0;3153.6;;1.6000761035007611;;12;2023;3;2023-03-24
PTWE42 Andrézieux;2023-03-25;0.0;0.0;;;;12;2023;3;2023-03-25
PTWE42 Andrézieux;2023-03-26;1188.0;0.0;;;;12;2023;3;2023-03-26
PTWE42 Andrézieux;2023-03-27;7261.0;2333.2;;3.112034973427053;;13;2023;3;2023-03-27
PTWE42 Andrézieux;2023-03-28;6680.0;2981.6;;2.2404078347196137;;13;2023;3;2023-03-28
PTWE42 Andrézieux;2023-03-29;7127.0;4424.4;;1.610839887894404;;13;2023;3;2023-03-29
PTWE42 Andrézieux;2023-03-30;7522.0;2253.0;;3.338659565024412;;13;2023;3;2023-03-30
PTWE42 Andrézieux;2023-03-31;5441.0;3777.0;;1.4405612920307123;;13;2023;3;2023-03-31
PTWE42 Andrézieux;2023-04-01;6000.0;3168.0;;1.893939393939394;;13;2023;4;2023-04-01
PTWE42 Andrézieux;2023-04-02;825.0;0.0;;;;13;2023;4;2023-04-02
PTWE42 Andrézieux;2023-04-03;8439.0;0.0;;;;14;2023;4;2023-04-03
PTWE42 Andrézieux;2023-04-04;7017.0;3755.0;;1.8687083888149134;;14;2023;4;2023-04-04
PTWE42 Andrézieux;2023-04-05;6832.0;4162.0;;1.6415185007208073;;14;2023;4;2023-04-05
PTWE42 Andrézieux;2023-04-06;6585.0;3843.0;;1.7135050741608118;;14;2023;4;2023-04-06
PTWE42 Andrézieux;2023-04-07;3751.0;3902.2;;0.9612526267233868;;14;2023;4;2023-04-07
PTWE42 Andrézieux;2023-04-08;0.0;0.0;;;;14;2023;4;2023-04-08
PTWE42 Andrézieux;2023-04-09;0.0;0.0;;;;14;2023;4;2023-04-09
PTWE42 Andrézieux;2023-04-10;1338.0;0.0;;;;15;2023;4;2023-04-10
PTWE42 Andrézieux;2023-04-11;6733.0;3405.4;;1.9771539319903682;;15;2023;4;2023-04-11
PTWE42 Andrézieux;2023-04-12;6881.0;4013.0;;1.7146772987789685;;15;2023;4;2023-04-12
PTWE42 Andrézieux;2023-04-13;5915.0;4525.0;;1.307182320441989;;15;2023;4;2023-04-13
PTWE42 Andrézieux;2023-04-14;4452.0;2875.0;;1.548521739130435;;15;2023;4;2023-04-14
PTWE42 Andrézieux;2023-04-15;0.0;0.0;;;;15;2023;4;2023-04-15
PTWE42 Andrézieux;2023-04-16;1206.0;0.0;;;;15;2023;4;2023-04-16
PTWE42 Andrézieux;2023-04-17;7678.0;2798.0;;2.7441029306647606;;16;2023;4;2023-04-17
PTWE42 Andrézieux;2023-04-18;7100.0;3778.8;;1.8789033555626125;;16;2023;4;2023-04-18
PTWE42 Andrézieux;2023-04-19;6894.0;3871.6;;1.7806591590040295;;16;2023;4;2023-04-19
PTWE42 Andrézieux;2023-04-20;5806.0;3730.0;;1.55656836461126;;16;2023;4;2023-04-20
PTWE42 Andrézieux;2023-04-21;3834.0;2855.0;;1.342907180385289;;16;2023;4;2023-04-21
PTWE42 Andrézieux;2023-04-22;0.0;0.0;;;;16;2023;4;2023-04-22
PTWE42 Andrézieux;2023-04-23;1094.0;0.0;;;;16;2023;4;2023-04-23
PTWE42 Andrézieux;2023-04-24;6605.0;1867.0;;3.5377611140867704;;17;2023;4;2023-04-24
PTWE42 Andrézieux;2023-04-25;4208.0;2648.0;;1.5891238670694865;;17;2023;4;2023-04-25
PTWE42 Andrézieux;2023-04-26;6933.0;2124.0;;3.2641242937853105;;17;2023;4;2023-04-26
PTWE42 Andrézieux;2023-04-27;6265.0;2928.0;;2.139685792349727;;17;2023;4;2023-04-27
PTWE42 Andrézieux;2023-04-28;4081.0;2696.4;;1.5134994807892004;;17;2023;4;2023-04-28
PTWE42 Andrézieux;2023-04-29;3300.0;2557.2;;1.290473955889254;;17;2023;4;2023-04-29
PTWE42 Andrézieux;2023-04-30;4700.0;0.0;;;;17;2023;4;2023-04-30
