Site;Année;Semaine;Mois;Machine;Gaz (kWh);PE (kg)
PTWE35;2024;14;4;F3B;0.0;601.4
PTWE35;2024;14;4;F4B;0.0;1921.5
PTWE35;2024;14;4;F4B,;3361.05;0.0
PTWE35;2024;14;4;FB;0.0;11.5
PTWE35;2024;14;4;M1;0.0;7998.879999999999
PTWE35;2024;14;4;M2;29741.250000000004;7349.76
PTWE35;2024;14;4;M3;0.0;6269.12
PTWE35;2024;14;4;M8;0.0;9830.568
PTWE35;2024;14;4;RM2400;0.0;3562.5
PTWE35;2024;14;4;RM4500;0.0;4097.28
PTWE35;2024;15;4;F3B;0.0;790.2
PTWE35;2024;15;4;F4B;0.0;3289.83
PTWE35;2024;15;4;F4B,;6364.05;0.0
PTWE35;2024;15;4;M1;0.0;9539.2
PTWE35;2024;15;4;M2;30665.250000000004;10264.32
PTWE35;2024;15;4;M3;0.0;9162.560000000001
PTWE35;2024;15;4;M8;0.0;9208.232
PTWE35;2024;15;4;RM2400;0.0;4195.5
PTWE35;2024;15;4;RM4500;0.0;6800.639999999999
PTWE35;2024;16;4;F3B;0.0;88.275
PTWE35;2024;16;4;F4B;0.0;2993.67
PTWE35;2024;16;4;F4B,;7472.85;0.0
PTWE35;2024;16;4;FB;0.0;1224.0
PTWE35;2024;16;4;M1;0.0;11128.76
PTWE35;2024;16;4;M2;26923.050000000003;7670.08
PTWE35;2024;16;4;M3;0.0;6751.360000000001
PTWE35;2024;16;4;M8;0.0;15431.24
PTWE35;2024;16;4;RM2400;0.0;5100.0
PTWE35;2024;16;4;RM4500;0.0;4709.76
PTWE35;2024;17;4;F3B;0.0;317.75
PTWE35;2024;17;4;F4B;0.0;4099.49
PTWE35;2024;17;4;F4B,;6872.25;0.0
PTWE35;2024;17;4;FB;0.0;770.0
PTWE35;2024;17;4;M1;0.0;10134.960000000001
PTWE35;2024;17;4;M2;45622.5;12705.44
PTWE35;2024;17;4;M3;0.0;7297.84
PTWE35;2024;17;4;M8;0.0;11944.728000000001
PTWE35;2024;17;4;RM2400;0.0;4545.2
PTWE35;2024;17;4;RM4500;0.0;3484.8
PTWE35;2024;18;5;F3B;0.0;177.29999999999998
PTWE35;2024;18;5;F4B;0.0;1778.2
PTWE35;2024;18;5;F4B,;4620.0;0.0
PTWE35;2024;18;5;M1;0.0;6400.4400000000005
PTWE35;2024;18;5;M2;14168.847000000002;1460.8
PTWE35;2024;18;5;M3;0.0;4806.56
PTWE35;2024;18;5;M8;0.0;9619.456
PTWE35;2024;18;5;RM2400;0.0;2212.0
PTWE35;2024;18;5;RM4500;0.0;2365.44
PTWE35;2024;19;5;F3B;0.0;338.84999999999997
PTWE35;2024;19;5;F4B;0.0;2322.46
PTWE35;2024;19;5;F4B,;877.8000000000001;0.0
PTWE35;2024;19;5;FB;0.0;45.0
PTWE35;2024;19;5;M1;0.0;4091.12
PTWE35;2024;19;5;M2;2902.0530000000003;2407.6800000000003
PTWE35;2024;19;5;M3;0.0;1567.28
PTWE35;2024;19;5;M8;0.0;2993.7599999999998
PTWE35;2024;19;5;RM2400;0.0;2456.0
PTWE35;2024;19;5;RM4500;0.0;2133.12
PTWE35;2024;20;5;F3B;0.0;1736.37
PTWE35;2024;20;5;F4B;0.0;2361.16
PTWE35;2024;20;5;F4B,;6086.85;0.0
PTWE35;2024;20;5;M1;0.0;9912.68
PTWE35;2024;20;5;M2;29360.100000000002;8616.96
PTWE35;2024;20;5;M3;0.0;7956.96
PTWE35;2024;20;5;M8;0.0;11294.208
PTWE35;2024;20;5;RM2400;0.0;4612.5
PTWE35;2024;20;5;RM4500;0.0;4125.4400000000005
PTWE35;2024;21;5;F3B;0.0;1249.96
PTWE35;2024;21;5;F4B;0.0;3112.8
PTWE35;2024;21;5;F4B,;6849.150000000001;0.0
PTWE35;2024;21;5;M1;0.0;8435.68
PTWE35;2024;21;5;M2;15142.050000000001;4435.2
PTWE35;2024;21;5;M3;0.0;5907.4400000000005
PTWE35;2024;21;5;M8;0.0;9301.776
PTWE35;2024;21;5;RM2400;0.0;2721.0
PTWE35;2024;21;5;RM4500;0.0;3322.88
PTWE35;2024;22;6;F3B;0.0;930.6800000000001
PTWE35;2024;22;6;F4B;0.0;2409.5
PTWE35;2024;22;6;F4B,;6770.61;0.0
PTWE35;2024;22;6;FB;0.0;928.0
PTWE35;2024;22;6;M1;0.0;10457.2
PTWE35;2024;22;6;M2;33513.48;8616.96
PTWE35;2024;22;6;M3;0.0;8198.08
PTWE35;2024;22;6;M8;0.0;14289.88
PTWE35;2024;22;6;RM2400;0.0;2550.5
PTWE35;2024;22;6;RM4500;0.0;1749.44
PTWE35;2024;23;6;F4B;0.0;3412.852
PTWE35;2024;23;6;F4B,;6770.61;0.0
PTWE35;2024;23;6;FB;0.0;20.0
PTWE35;2024;23;6;M1;0.0;10725.439999999999
PTWE35;2024;23;6;M2;26810.784000000003;7349.76
PTWE35;2024;23;6;M3;0.0;10127.04
PTWE35;2024;23;6;M8;0.0;13037.655999999999
PTWE35;2024;23;6;RM2400;0.0;3398.0
PTWE35;2024;23;6;RM4500;0.0;5818.5599999999995
PTWE35;2024;24;6;F3B;0.0;54.0
PTWE35;2024;24;6;F4B;0.0;3403.05
PTWE35;2024;24;6;F4B,;9027.480000000001;0.0
PTWE35;2024;24;6;FB;0.0;120.0
PTWE35;2024;24;6;M1;0.0;8376.76
PTWE35;2024;24;6;M2;23459.436;6455.68
PTWE35;2024;24;6;M3;0.0;9050.800000000001
PTWE35;2024;24;6;M8;0.0;11251.768
PTWE35;2024;24;6;RM2400;0.0;4032.7
PTWE35;2024;24;6;RM4500;0.0;3569.2799999999997
PTWE35;2024;25;6;F3B;0.0;3.6
PTWE35;2024;25;6;F4B;0.0;3625.85
PTWE35;2024;25;6;F4B,;9157.995;0.0
PTWE35;2024;25;6;M1;0.0;11403.92
PTWE35;2024;25;6;M2;26784.45;7589.12
PTWE35;2024;25;6;M3;0.0;5687.4400000000005
PTWE35;2024;25;6;M8;0.0;11306.208
PTWE35;2024;25;6;RM2400;0.0;4468.8
PTWE35;2024;25;6;RM4500;0.0;7434.24
PTWE35;2024;26;6;F4B;0.0;1872.35
PTWE35;2024;26;6;F4B,;5087.775000000001;0.0
PTWE35;2024;26;6;FB;0.0;884.0
PTWE35;2024;26;6;M1;0.0;7854.200000000001
PTWE35;2024;26;6;M2;26784.45;7934.08
PTWE35;2024;26;6;M3;0.0;4460.719999999999
PTWE35;2024;26;6;M8;0.0;8234.072
PTWE35;2024;26;6;RM2400;0.0;1575.0
PTWE35;2024;26;6;RM4500;0.0;4526.72
PTWE35;2024;27;7;F4B;0.0;3408.6
PTWE35;2024;27;7;F4B,;8140.440000000001;0.0
PTWE35;2024;27;7;FB;0.0;881.0
PTWE35;2024;27;7;M1;0.0;10873.72
PTWE35;2024;27;7;M2;35712.600000000006;11151.36
PTWE35;2024;27;7;M3;0.0;9644.800000000001
PTWE35;2024;27;7;M8;0.0;10017.168
PTWE35;2024;27;7;RM2400;0.0;4894.0
PTWE35;2024;27;7;RM4500;0.0;7772.16
PTWE35;2024;28;7;F3B;0.0;673.65
PTWE35;2024;28;7;F4B;0.0;3076.7
PTWE35;2024;28;7;F4B,;10302.6;0.0
PTWE35;2024;28;7;FB;0.0;270.0
PTWE35;2024;28;7;M1;0.0;11099.04
PTWE35;2024;28;7;M2;28274.4;8521.92
PTWE35;2024;28;7;M3;0.0;6296.4
PTWE35;2024;28;7;M8;0.0;14397.416
PTWE35;2024;28;7;RM2400;0.0;4219.0
PTWE35;2024;28;7;RM4500;0.0;3600.96
PTWE35;2024;29;7;F3B;0.0;1605.15
PTWE35;2024;29;7;F4B;0.0;3233.0
PTWE35;2024;29;7;F4B,;8824.2;0.0
PTWE35;2024;29;7;FB;0.0;349.0
PTWE35;2024;29;7;M1;0.0;11584.32
PTWE35;2024;29;7;M2;30873.15;8914.4
PTWE35;2024;29;7;M3;0.0;3746.16
PTWE35;2024;29;7;M8;0.0;16479.584
PTWE35;2024;29;7;RM2400;0.0;3892.5
PTWE35;2024;29;7;RM4500;0.0;3541.12
PTWE35;2024;30;7;F3B;0.0;1303.0
PTWE35;2024;30;7;F4B;10799.25;2630.5
PTWE35;2024;30;7;FB;0.0;912.0
PTWE35;2024;30;7;M1;0.0;10499.16
PTWE35;2024;30;7;M2;24047.100000000002;6788.32
PTWE35;2024;30;7;M3;0.0;7115.68
PTWE35;2024;30;7;M8;0.0;11508.728
PTWE35;2024;30;7;RM2400;0.0;3712.5
PTWE35;2024;30;7;RM4500;0.0;3375.6800000000003
PTWE35;2024;31;8;F3B;0.0;200.75
PTWE35;2024;31;8;F4B;10695.300000000001;1781.1
PTWE35;2024;31;8;FB;0.0;290.0
PTWE35;2024;31;8;M1;0.0;7700.24
PTWE35;2024;31;8;M2;25109.7;7096.32
PTWE35;2024;31;8;M3;0.0;6269.12
PTWE35;2024;31;8;M8;0.0;12296.063999999998
PTWE35;2024;31;8;RM2400;0.0;1919.0
PTWE35;2024;31;8;RM4500;0.0;1517.12
PTWE35;2024;35;9;F3B;0.0;1426.55
PTWE35;2024;35;9;F4B;9286.2;2577.0
PTWE35;2024;35;9;M1;0.0;11977.68
PTWE35;2024;35;9;M2;28193.550000000003;8932.0
PTWE35;2024;35;9;M3;0.0;7595.280000000001
PTWE35;2024;35;9;M8;0.0;10250.328
PTWE35;2024;35;9;RM2400;0.0;3167.5
PTWE35;2024;35;9;RM4500;0.0;5491.2
PTWE35;2024;36;9;F3B;0.0;1191.2
PTWE35;2024;36;9;F4B;10175.550000000001;2733.0
PTWE35;2024;36;9;FB;0.0;195.0
PTWE35;2024;36;9;M1;0.0;10461.04
PTWE35;2024;36;9;M2;30457.350000000002;8479.68
PTWE35;2024;36;9;M3;0.0;7873.360000000001
PTWE35;2024;36;9;M8;0.0;12572.295999999998
PTWE35;2024;36;9;RM2400;0.0;2647.5
PTWE35;2024;36;9;RM4500;0.0;9370.24
PTWE35;2024;37;9;F3B;0.0;1472.8999999999999
PTWE35;2024;37;9;F4B;9136.050000000001;2518.0
PTWE35;2024;37;9;FB;0.0;979.0
PTWE35;2024;37;9;M1;0.0;6457.04
PTWE35;2024;37;9;M2;29256.15;8601.119999999999
PTWE35;2024;37;9;M3;0.0;7916.4800000000005
PTWE35;2024;37;9;M8;0.0;12527.416
PTWE35;2024;37;9;RM2400;0.0;3225.6
PTWE35;2024;37;9;RM4500;0.0;5906.5599999999995
PTWE35;2024;38;9;F3B;0.0;731.95
PTWE35;2024;38;9;F4B;10002.300000000001;2660.7
PTWE35;2024;38;9;M1;0.0;9865.68
PTWE35;2024;38;9;M2;30746.100000000002;8870.4
PTWE35;2024;38;9;M3;0.0;7956.960000000001
PTWE35;2024;38;9;M8;0.0;10142.64
PTWE35;2024;38;9;RM2400;0.0;3408.0
PTWE35;2024;38;9;RM4500;0.0;7634.88
PTWE35;2024;39;9;F3B;0.0;653.9
PTWE35;2024;39;9;F4B;13883.1;4544.45
PTWE35;2024;39;9;FB;0.0;136.0
PTWE35;2024;39;9;M1;0.0;10484.32
PTWE35;2024;39;9;M2;35008.05;10010.88
PTWE35;2024;39;9;M3;0.0;10850.4
PTWE35;2024;39;9;M8;0.0;10171.568
PTWE35;2024;39;9;RM2400;0.0;4256.5
PTWE35;2024;39;9;RM4500;0.0;3914.24
PTWE35;2024;40;10;F3B;0.0;827.4000000000001
PTWE35;2024;40;10;F4B;12970.650000000001;4011.5
PTWE35;2024;40;10;FB;0.0;56.0
PTWE35;2024;40;10;M1;0.0;10302.16
PTWE35;2024;40;10;M2;39893.700000000004;11404.8
PTWE35;2024;40;10;M3;0.0;6028.0
PTWE35;2024;40;10;M8;0.0;11967.295999999998
PTWE35;2024;40;10;RM2400;0.0;2632.5
PTWE35;2024;40;10;RM4500;0.0;7458.879999999999
PTWE35;2024;41;10;F3B;0.0;656.85
PTWE35;2024;41;10;F4B;13236.300000000001;4096.5
PTWE35;2024;41;10;M1;0.0;7096.32
PTWE35;2024;41;10;M2;33379.5;8236.8
PTWE35;2024;41;10;M3;0.0;7354.16
PTWE35;2024;41;10;M8;0.0;8869.344000000001
PTWE35;2024;41;10;RM2400;0.0;3247.5
PTWE35;2024;41;10;RM4500;0.0;5705.92
PTWE35;2024;42;10;F3B;0.0;692.75
PTWE35;2024;42;10;F4B;12635.7;3746.75
PTWE35;2024;42;10;M1;0.0;7787.12
PTWE35;2024;42;10;M2;27916.350000000002;7729.92
PTWE35;2024;42;10;M3;0.0;8921.44
PTWE35;2024;42;10;M8;0.0;13792.24
PTWE35;2024;42;10;RM2400;0.0;2940.0
PTWE35;2024;42;10;RM4500;0.0;6997.76
PTWE35;2024;43;10;F3B;0.0;714.0
PTWE35;2024;43;10;F4B;10741.5;3462.3
PTWE35;2024;43;10;M1;0.0;7256.2
PTWE35;2024;43;10;M2;22499.4;6336.0
PTWE35;2024;43;10;M3;0.0;6992.48
PTWE35;2024;43;10;M8;0.0;4130.104
PTWE35;2024;43;10;RM2400;0.0;2780.0
PTWE35;2024;43;10;RM4500;0.0;3241.92
PTWE35;2024;44;11;F3B;0.0;314.2
PTWE35;2024;44;11;F4B;0.0;1743.5
PTWE35;2024;44;11;M1;0.0;8329.4
PTWE35;2024;44;11;M2;0.0;5955.84
PTWE35;2024;44;11;M3;0.0;6028.0
PTWE35;2024;44;11;M8;0.0;7105.208
PTWE35;2024;44;11;RM2400;0.0;1957.5
PTWE35;2024;44;11;RM4500;0.0;2041.6
PTWE35;2024;45;11;F3B;0.0;846.0
PTWE35;2024;45;11;F4B;0.0;4098.0
PTWE35;2024;45;11;M1;0.0;8134.6
PTWE35;2024;45;11;M2;0.0;7223.04
PTWE35;2024;45;11;M3;0.0;6389.68
PTWE35;2024;45;11;M8;0.0;8925.048
PTWE35;2024;45;11;RM2400;0.0;4522.5
PTWE35;2024;45;11;RM4500;0.0;4688.64
PTWE35;2024;46;11;F3B;0.0;654.5
PTWE35;2024;46;11;F4B;0.0;2662.3
PTWE35;2024;46;11;FB;0.0;944.0
PTWE35;2024;46;11;M1;0.0;7748.400000000001
PTWE35;2024;46;11;M2;0.0;8870.4
PTWE35;2024;46;11;M3;0.0;6871.92
PTWE35;2024;46;11;M8;0.0;10684.960000000001
PTWE35;2024;46;11;RM2400;0.0;4054.0
PTWE35;2024;46;11;RM4500;0.0;1812.8
PTWE35;2024;47;11;F3B;0.0;819.0
PTWE35;2024;47;11;F4B;0.0;3675.5
PTWE35;2024;47;11;FB;0.0;240.0
PTWE35;2024;47;11;M1;0.0;8451.52
PTWE35;2024;47;11;M2;0.0;7856.639999999999
PTWE35;2024;47;11;M3;0.0;8077.52
PTWE35;2024;47;11;M8;0.0;10958.903999999999
PTWE35;2024;47;11;RM2400;0.0;4351.7
PTWE35;2024;48;12;F3B;0.0;1110.35
PTWE35;2024;48;12;F4B;0.0;3291.5
PTWE35;2024;48;12;FB;0.0;196.0
PTWE35;2024;48;12;M1;0.0;6570.08
PTWE35;2024;48;12;M2;0.0;6842.879999999999
PTWE35;2024;48;12;M3;0.0;8680.32
PTWE35;2024;48;12;M8;0.0;11505.912
PTWE35;2024;48;12;RM2400;0.0;3799.5
PTWE35;2024;49;12;F3B;0.0;479.0
PTWE35;2024;49;12;F4B;0.0;4024.0
PTWE35;2024;49;12;M1;0.0;8334.880000000001
PTWE35;2024;49;12;M2;0.0;7349.759999999999
PTWE35;2024;49;12;M3;0.0;7113.040000000001
PTWE35;2024;49;12;M8;0.0;10241.616
PTWE35;2024;49;12;RM2400;0.0;5124.0
PTWE35;2024;49;12;RM4500;0.0;3048.32
PTWE35;2024;50;12;F3B;0.0;1066.75
PTWE35;2024;50;12;F4B;0.0;3044.0
PTWE35;2024;50;12;FB;0.0;30.0
PTWE35;2024;50;12;M1;0.0;10447.36
PTWE35;2024;50;12;M2;0.0;10517.76
PTWE35;2024;50;12;M3;0.0;11573.76
PTWE35;2024;50;12;M8;0.0;14154.039999999999
PTWE35;2024;50;12;RM2400;0.0;3464.0
PTWE35;2024;50;12;RM4500;0.0;4062.08
PTWE35;2024;51;12;F3B;0.0;714.0500000000001
PTWE35;2024;51;12;F4B;0.0;1880.5
PTWE35;2024;51;12;M1;0.0;8969.84
PTWE35;2024;51;12;M2;0.0;9757.44
PTWE35;2024;51;12;M3;0.0;4581.28
PTWE35;2024;51;12;M8;0.0;13006.224
PTWE35;2024;51;12;RM2400;0.0;3034.0
PTWE35;2024;51;12;RM4500;0.0;3256.0
PTWE35;2025;2;1;F3B;0.0;1060.65
PTWE35;2025;2;1;F4B;0.0;4130.0
PTWE35;2025;2;1;M1;0.0;10873.28
PTWE35;2025;2;1;M2;0.0;8110.08
PTWE35;2025;2;1;M3;0.0;8198.08
PTWE35;2025;2;1;M8;0.0;10690.856
PTWE35;2025;2;1;RM2400;0.0;3465.8
PTWE35;2025;2;1;RM4500;0.0;4748.48
PTWE35;2025;3;1;F3B;0.0;756.8
PTWE35;2025;3;1;F4B;0.0;3670.0
PTWE35;2025;3;1;FB;0.0;115.0
PTWE35;2025;3;1;M1;0.0;10560.36
PTWE35;2025;3;1;M2;0.0;9123.84
PTWE35;2025;3;1;M3;0.0;9042.0
PTWE35;2025;3;1;M8;0.0;12126.84
PTWE35;2025;3;1;RM2400;0.0;2839.6
PTWE35;2025;3;1;RM4500;0.0;3520.0
PTWE35;2025;4;1;F3B;0.0;735.0
PTWE35;2025;4;1;F4B;0.0;3747.0
PTWE35;2025;4;1;FB;0.0;846.0
PTWE35;2025;4;1;M1;0.0;10348.96
PTWE35;2025;4;1;M2;0.0;5448.96
PTWE35;2025;4;1;M3;0.0;4460.72
PTWE35;2025;4;1;M8;0.0;7304.456
PTWE35;2025;4;1;RM2400;0.0;3220.0
PTWE35;2025;4;1;RM4500;0.0;5544.0
PTWE35;2025;5;2;F3B;0.0;206.8
PTWE35;2025;5;2;F4B;0.0;2747.6
PTWE35;2025;5;2;FB;0.0;210.0
PTWE35;2025;5;2;M1;0.0;9508.4
PTWE35;2025;5;2;M2;0.0;5829.12
PTWE35;2025;5;2;M3;0.0;5304.64
PTWE35;2025;5;2;M8;0.0;6170.5599999999995
PTWE35;2025;5;2;RM2400;0.0;2791.0
PTWE35;2025;5;2;RM4500;0.0;3009.6
PTWE35;2025;6;2;F3B;0.0;1271.3
PTWE35;2025;6;2;F4B;0.0;3267.4
PTWE35;2025;6;2;FB;0.0;120.0
PTWE35;2025;6;2;M1;0.0;7904.16
PTWE35;2025;6;2;M2;0.0;9504.0
PTWE35;2025;6;2;M3;0.0;11332.64
PTWE35;2025;6;2;M8;0.0;6651.48
PTWE35;2025;6;2;RM2400;0.0;4026.5
PTWE35;2025;6;2;RM4500;0.0;5730.5599999999995
PTWE35;2025;7;2;F3B;0.0;1927.45
PTWE35;2025;7;2;F4B;0.0;2470.0
PTWE35;2025;7;2;FB;0.0;10.0
PTWE35;2025;7;2;M1;0.0;6820.0
PTWE35;2025;7;2;M2;0.0;11404.8
PTWE35;2025;7;2;M3;0.0;9524.24
PTWE35;2025;7;2;M8;0.0;8101.456
PTWE35;2025;7;2;RM2400;0.0;3520.0
PTWE35;2025;7;2;RM4500;0.0;5427.84
PTWE35;2025;8;2;F3B;0.0;598.9
PTWE35;2025;8;2;F4B;0.0;2777.5
PTWE35;2025;8;2;FB;0.0;198.0
PTWE35;2025;8;2;M1;0.0;6037.88
PTWE35;2025;8;2;M2;0.0;9884.16
PTWE35;2025;8;2;M3;0.0;9524.24
PTWE35;2025;8;2;M8;0.0;8782.4
PTWE35;2025;8;2;RM2400;0.0;3919.0
PTWE35;2025;8;2;RM4500;0.0;4065.6
PTWE35;2025;9;3;F3B;0.0;676.0
PTWE35;2025;9;3;F4B;0.0;2566.5
PTWE35;2025;9;3;M1;0.0;8589.68
PTWE35;2025;9;3;M2;0.0;5575.68
PTWE35;2025;9;3;M3;0.0;5304.64
PTWE35;2025;9;3;M8;0.0;13588.08
PTWE35;2025;9;3;RM2400;0.0;2589.0
PTWE35;2025;9;3;RM4500;0.0;3857.92
PTWE35;2025;10;3;F3B;0.0;461.79999999999995
PTWE35;2025;10;3;F4B;0.0;3056.0
PTWE35;2025;10;3;M1;0.0;11174.24
PTWE35;2025;10;3;M2;0.0;8870.4
PTWE35;2025;10;3;M3;0.0;7836.400000000001
PTWE35;2025;10;3;M8;0.0;7219.168
PTWE35;2025;10;3;RM2400;0.0;2482.5
PTWE35;2025;10;3;RM4500;0.0;4618.24
PTWE35;2025;11;3;F3B;0.0;632.95
PTWE35;2025;11;3;F4B;0.0;5267.5
PTWE35;2025;11;3;FB;0.0;158.0
PTWE35;2025;11;3;M1;0.0;7639.28
PTWE35;2025;11;3;M2;0.0;5322.24
PTWE35;2025;11;3;M3;0.0;3857.92
PTWE35;2025;11;3;M8;0.0;11938.168
PTWE35;2025;11;3;RM2400;0.0;2728.0
PTWE35;2025;11;3;RM4500;0.0;3857.92
PTWE35;2025;12;3;F3B;0.0;921.6
PTWE35;2025;12;3;F4B;0.0;3390.5
PTWE35;2025;12;3;FB;0.0;340.0
PTWE35;2025;12;3;M1;0.0;6727.599999999999
PTWE35;2025;12;3;M2;0.0;8743.68
PTWE35;2025;12;3;M3;0.0;7474.72
PTWE35;2025;12;3;M8;0.0;12499.168
PTWE35;2025;12;3;RM2400;0.0;3219.0
PTWE35;2025;12;3;RM4500;0.0;6842.88
PTWE35;2025;13;3;F3B;0.0;509.40000000000003
PTWE35;2025;13;3;F4B;0.0;2552.0
PTWE35;2025;13;3;M1;0.0;6479.84
PTWE35;2025;13;3;M2;0.0;6969.599999999999
PTWE35;2025;13;3;M3;0.0;5545.76
PTWE35;2025;13;3;M8;0.0;8100.400000000001
PTWE35;2025;13;3;RM2400;0.0;1595.0
PTWE35;2025;13;3;RM4500;0.0;3097.6
PTWE35;2025;14;4;F3B;0.0;772.5
PTWE35;2025;14;4;F4B;0.0;4682.5
PTWE35;2025;14;4;M1;0.0;8535.92
PTWE35;2025;14;4;M2;0.0;4815.36
PTWE35;2025;14;4;M3;0.0;7715.84
PTWE35;2025;14;4;M8;0.0;7939.04
PTWE35;2025;14;4;RM2400;0.0;3075.0
PTWE35;2025;14;4;RM4500;0.0;3970.56
PTWE35;2025;15;4;F3B;0.0;897.2
PTWE35;2025;15;4;F4B;0.0;2595.5
PTWE35;2025;15;4;FB;0.0;508.0
PTWE35;2025;15;4;M1;0.0;7290.8
PTWE35;2025;15;4;M2;0.0;6589.44
PTWE35;2025;15;4;M3;0.0;6028.0
PTWE35;2025;15;4;M8;0.0;7900.2
PTWE35;2025;15;4;RM2400;0.0;3020.5
PTWE35;2025;15;4;RM4500;0.0;6163.52
PTWE35;2025;16;4;F3B;0.0;634.8
PTWE35;2025;16;4;F4B;0.0;3106.5
PTWE35;2025;16;4;M1;0.0;7876.959999999999
PTWE35;2025;16;4;M2;0.0;7983.36
PTWE35;2025;16;4;M3;0.0;7233.6
PTWE35;2025;16;4;M8;0.0;5120.016
PTWE35;2025;16;4;RM2400;0.0;3195.0
PTWE35;2025;16;4;RM4500;0.0;6899.2
PTWE35;2025;17;4;F3B;0.0;688.9
PTWE35;2025;17;4;F4B;0.0;1751.5
PTWE35;2025;17;4;M1;0.0;9727.52
PTWE35;2025;17;4;M2;0.0;6209.28
PTWE35;2025;17;4;M3;0.0;6630.8
PTWE35;2025;17;4;M8;0.0;6394.08
PTWE35;2025;17;4;RM2400;0.0;3780.0
PTWE35;2025;18;5;F3B;0.0;276.75
PTWE35;2025;18;5;F4B;0.0;1565.0
PTWE35;2025;18;5;FB;0.0;160.0
PTWE35;2025;18;5;M1;0.0;6297.28
PTWE35;2025;18;5;M2;0.0;3801.6
PTWE35;2025;18;5;M3;0.0;4581.28
PTWE35;2025;18;5;M8;0.0;3852.64
PTWE35;2025;18;5;RM2400;0.0;2053.6
PTWE35;2025;19;5;F3B;0.0;392.65
PTWE35;2025;19;5;F4B;0.0;1417.0
PTWE35;2025;19;5;M1;0.0;4646.96
PTWE35;2025;19;5;M2;0.0;5829.12
PTWE35;2025;19;5;M3;0.0;3375.6800000000003
PTWE35;2025;19;5;M8;0.0;7865.088
PTWE35;2025;19;5;RM2400;0.0;1128.0
PTWE35;2025;20;5;F3B;0.0;715.35
PTWE35;2025;20;5;F4B;0.0;3211.5
PTWE35;2025;20;5;FB;0.0;315.0
PTWE35;2025;20;5;M1;0.0;10927.84
PTWE35;2025;20;5;M2;0.0;7983.36
PTWE35;2025;20;5;M3;0.0;8439.2
PTWE35;2025;20;5;M8;0.0;10738.232
PTWE35;2025;20;5;RM2400;0.0;2932.5
PTWE35;2025;21;5;F3B;0.0;362.15
PTWE35;2025;21;5;F4B;0.0;3520.0
PTWE35;2025;21;5;FB;0.0;993.0
PTWE35;2025;21;5;M1;0.0;8628.2
PTWE35;2025;21;5;M2;0.0;8490.24
PTWE35;2025;21;5;M3;0.0;9403.68
PTWE35;2025;21;5;M8;0.0;12035.672
PTWE35;2025;21;5;RM2400;0.0;3525.0
PTWE35;2025;22;6;F3B;0.0;684.7
PTWE35;2025;22;6;F4B;0.0;687.8
PTWE35;2025;22;6;FB;0.0;294.0
PTWE35;2025;22;6;M1;0.0;5149.76
PTWE35;2025;22;6;M2;0.0;4308.48
PTWE35;2025;22;6;M3;0.0;4460.72
PTWE35;2025;22;6;M8;0.0;1744.6
PTWE35;2025;22;6;RM2400;0.0;1495.0
PTWE35;2025;23;6;F3B;0.0;511.7
PTWE35;2025;23;6;F4B;0.0;3287.45
PTWE35;2025;23;6;M1;0.0;8930.76
PTWE35;2025;23;6;M2;0.0;9884.16
PTWE35;2025;23;6;M3;0.0;6630.8
PTWE35;2025;23;6;M8;0.0;10999.56
PTWE35;2025;23;6;RM2400;0.0;2872.3
PTWE35;2025;24;6;F4B;0.0;3288.5
PTWE35;2025;24;6;FB;0.0;243.0
PTWE35;2025;24;6;M1;0.0;8015.28
PTWE35;2025;24;6;M2;0.0;6082.5599999999995
PTWE35;2025;24;6;M3;0.0;7233.6
PTWE35;2025;24;6;M8;0.0;9508.4
PTWE35;2025;24;6;RM2400;0.0;2345.6
PTWE35;2025;25;6;F4B;0.0;2648.2999999999997
PTWE35;2025;25;6;FB;0.0;1229.0
PTWE35;2025;25;6;M1;0.0;9995.04
PTWE35;2025;25;6;M2;0.0;7349.759999999999
PTWE35;2025;25;6;M3;0.0;7715.84
PTWE35;2025;25;6;M8;0.0;11486.903999999999
PTWE35;2025;25;6;RM2400;0.0;2986.5
PTWE35;2025;26;6;F3B;0.0;557.85
PTWE35;2025;26;6;F4B;0.0;1535.26
PTWE35;2025;26;6;M1;0.0;10327.68
PTWE35;2025;26;6;M2;0.0;6462.72
PTWE35;2025;26;6;M3;0.0;6510.24
PTWE35;2025;26;6;M8;0.0;12107.92
PTWE35;2025;26;6;RM2400;0.0;3045.0
PTWE35;2025;27;7;F3B;0.0;742.5
PTWE35;2025;27;7;F4B;0.0;2891.0
PTWE35;2025;27;7;M1;0.0;10661.28
PTWE35;2025;27;7;M2;0.0;7856.639999999999
PTWE35;2025;27;7;M3;0.0;7233.6
PTWE35;2025;27;7;M8;0.0;11638.0
PTWE35;2025;27;7;RM2400;0.0;3300.0
PTWE35;2025;28;7;F3B;0.0;717.75
PTWE35;2025;28;7;F4B;0.0;3405.0
PTWE35;2025;28;7;FB;0.0;172.0
PTWE35;2025;28;7;M1;0.0;7886.5599999999995
PTWE35;2025;28;7;M2;0.0;6082.5599999999995
PTWE35;2025;28;7;M3;0.0;7715.84
PTWE35;2025;28;7;M8;0.0;11331.144
PTWE35;2025;28;7;RM2400;0.0;2910.0
PTWE35;2025;29;7;F4B;0.0;3132.8
PTWE35;2025;29;7;M1;0.0;7216.0
PTWE35;2025;29;7;M2;0.0;5068.799999999999
