Site;Machine;Date;PE (kg)
PTWE35;F4B;2024-07-10;635.6
PTWE35;F4B;2024-07-11;929.4
PTWE35;F4B;2024-07-12;634.5
PTWE35;F4B;2024-07-15;713.6
PTWE35;F4B;2024-07-17;1342.0
PTWE35;F4B;2024-07-18;676.0
PTWE35;F4B;2024-07-19;676.0
PTWE35;F4B;2024-07-22;539.0
PTWE35;F4B;2024-07-23;495.5
PTWE35;F4B;2024-07-24;625.5
PTWE35;F4B;2024-07-25;598.0
PTWE35;F4B;2024-07-29;365.0
PTWE35;F4B;2024-07-30;1078.4
PTWE35;F4B;2024-07-31;543.4
PTWE35;F4B;2024-08-01;620.7
PTWE35;F4B;2024-08-02;628.5
PTWE35;F4B;2024-08-27;466.0
PTWE35;F4B;2024-08-28;526.0
PTWE35;F4B;2024-08-29;535.0
PTWE35;F4B;2024-08-30;550.0
PTWE35;F4B;2024-08-31;500.0
PTWE35;F4B;2024-09-03;520.5
PTWE35;F4B;2024-09-04;567.0
PTWE35;F4B;2024-09-05;602.0
PTWE35;F4B;2024-09-06;602.0
PTWE35;F4B;2024-09-09;441.5
PTWE35;F4B;2024-09-10;567.6
PTWE35;F4B;2024-09-11;547.4
PTWE35;F4B;2024-09-12;543.2
PTWE35;F4B;2024-09-13;573.2
PTWE35;F4B;2024-09-16;286.6
PTWE35;F4B;2024-09-17;476.8
PTWE35;F4B;2024-09-18;562.2
PTWE35;F4B;2024-09-19;566.2
PTWE35;F4B;2024-09-20;564.1
PTWE35;F4B;2024-09-23;491.4
PTWE35;F4B;2024-09-24;924.2
PTWE35;F4B;2024-09-25;1023.0
PTWE35;F4B;2024-09-26;1024.2
PTWE35;F4B;2024-09-27;749.2
PTWE35;F4B;2024-09-30;823.85
PTWE35;F4B;2024-10-01;902.0
PTWE35;F4B;2024-10-02;946.0
PTWE35;F4B;2024-10-03;744.5
PTWE35;F4B;2024-10-04;744.0
PTWE35;F4B;2024-10-05;675.0
PTWE35;F4B;2024-10-08;739.0
PTWE35;F4B;2024-10-09;788.0
PTWE35;F4B;2024-10-10;823.5
PTWE35;F4B;2024-10-11;873.0
PTWE35;F4B;2024-10-14;873.0
PTWE35;F4B;2024-10-15;785.15
PTWE35;F4B;2024-10-16;968.8
PTWE35;F4B;2024-10-17;969.8
PTWE35;F4B;2024-10-18;605.8
PTWE35;F4B;2024-10-21;789.2
PTWE35;F4B;2024-10-22;677.5
PTWE35;F4B;2024-10-23;789.0
PTWE35;F4B;2024-10-24;789.0
PTWE35;F4B;2024-10-25;834.8
PTWE35;FB;2023-01-17;225.0
PTWE35;FB;2023-01-18;140.0
PTWE35;FB;2023-01-24;548.0
PTWE35;FB;2023-01-25;315.0
PTWE35;FB;2023-01-26;239.0
PTWE35;FB;2023-01-27;72.0
PTWE35;FB;2023-01-31;177.0
PTWE35;FB;2023-02-03;255.0
PTWE35;FB;2023-02-06;145.0
PTWE35;FB;2023-02-07;144.0
PTWE35;FB;2023-02-08;372.0
PTWE35;FB;2023-02-09;338.0
PTWE35;FB;2023-02-10;205.0
PTWE35;FB;2023-02-13;110.0
PTWE35;FB;2023-02-21;214.0
PTWE35;FB;2023-02-22;120.0
PTWE35;FB;2023-02-24;142.0
PTWE35;FB;2023-03-06;159.0
PTWE35;FB;2023-03-07;609.0
PTWE35;FB;2023-03-08;207.0
PTWE35;FB;2023-03-09;300.0
PTWE35;FB;2023-03-10;312.0
PTWE35;FB;2023-03-13;408.0
PTWE35;FB;2023-03-14;577.0
PTWE35;FB;2023-03-15;186.0
PTWE35;FB;2023-03-16;216.0
PTWE35;FB;2023-03-17;444.0
PTWE35;FB;2023-03-20;300.0
PTWE35;FB;2023-03-21;293.0
PTWE35;FB;2023-03-22;300.0
PTWE35;FB;2023-03-23;324.0
PTWE35;FB;2023-03-24;258.0
PTWE35;FB;2023-03-28;87.0
PTWE35;FB;2023-03-29;210.0
PTWE35;FB;2023-03-30;117.0
PTWE35;FB;2023-03-31;234.0
PTWE35;FB;2023-04-01;171.0
PTWE35;FB;2023-04-04;309.0
PTWE35;FB;2023-04-05;204.0
PTWE35;FB;2023-04-06;72.5
PTWE35;FB;2023-04-07;168.0
PTWE35;FB;2023-04-11;222.0
PTWE35;FB;2023-04-13;345.0
PTWE35;FB;2023-04-14;256.0
PTWE35;FB;2023-04-17;56.0
PTWE35;FB;2023-05-04;120.0
PTWE35;FB;2023-05-05;108.0
PTWE35;FB;2023-05-09;99.0
PTWE35;FB;2023-05-10;120.0
PTWE35;FB;2023-05-11;282.0
PTWE35;FB;2023-05-12;105.0
PTWE35;FB;2023-05-16;45.0
PTWE35;FB;2023-05-17;105.0
PTWE35;FB;2023-05-22;120.0
PTWE35;FB;2023-05-23;188.0
PTWE35;FB;2023-05-30;63.0
PTWE35;FB;2023-06-06;95.0
PTWE35;FB;2023-06-07;138.0
PTWE35;FB;2023-06-08;134.0
PTWE35;FB;2023-06-09;129.0
PTWE35;FB;2023-06-12;78.0
PTWE35;FB;2023-06-14;482.0
PTWE35;FB;2023-06-15;165.0
PTWE35;FB;2023-06-20;271.0
PTWE35;FB;2023-06-21;180.0
PTWE35;FB;2023-06-22;210.0
PTWE35;FB;2023-06-23;213.0
PTWE35;FB;2023-07-04;448.0
PTWE35;FB;2023-07-06;280.0
PTWE35;FB;2023-07-07;440.0
PTWE35;FB;2023-07-08;200.0
PTWE35;FB;2023-07-11;200.0
PTWE35;FB;2023-07-12;230.0
PTWE35;FB;2023-07-13;198.0
PTWE35;FB;2023-07-18;116.0
PTWE35;FB;2023-07-19;123.0
PTWE35;FB;2023-07-20;141.0
PTWE35;FB;2023-07-21;205.0
PTWE35;FB;2023-07-24;156.0
PTWE35;FB;2023-07-28;284.0
PTWE35;FB;2023-07-31;212.0
PTWE35;FB;2023-09-02;201.0
PTWE35;FB;2023-09-05;264.0
PTWE35;FB;2023-09-06;204.0
PTWE35;FB;2023-09-07;252.0
PTWE35;FB;2023-09-08;264.0
PTWE35;FB;2023-09-11;180.0
PTWE35;FB;2023-09-12;132.0
PTWE35;FB;2023-09-13;225.0
PTWE35;FB;2023-09-14;279.0
PTWE35;FB;2023-09-15;507.0
PTWE35;FB;2023-09-18;319.0
PTWE35;FB;2023-09-19;364.0
PTWE35;FB;2023-09-20;480.0
PTWE35;FB;2023-09-21;297.0
PTWE35;FB;2023-09-22;137.0
PTWE35;FB;2023-09-25;504.0
PTWE35;FB;2023-09-26;72.0
PTWE35;FB;2023-09-27;386.0
PTWE35;FB;2023-09-28;592.0
PTWE35;FB;2023-09-29;183.0
PTWE35;FB;2023-10-03;189.0
PTWE35;FB;2023-10-07;96.0
PTWE35;FB;2023-10-17;60.0
PTWE35;FB;2023-10-18;171.0
PTWE35;FB;2023-10-19;510.0
PTWE35;FB;2023-10-20;195.0
PTWE35;FB;2023-10-23;219.0
PTWE35;FB;2023-10-24;160.0
PTWE35;FB;2023-10-25;219.0
PTWE35;FB;2023-10-26;195.0
PTWE35;FB;2023-10-27;288.0
PTWE35;FB;2023-10-31;216.0
PTWE35;FB;2023-11-14;237.0
PTWE35;FB;2023-11-15;291.0
PTWE35;FB;2023-11-17;156.0
PTWE35;FB;2023-11-28;283.0
PTWE35;FB;2023-11-29;284.0
PTWE35;FB;2023-11-30;206.0
PTWE35;FB;2023-12-01;171.0
PTWE35;FB;2023-12-12;155.0
PTWE35;FB;2023-12-13;190.0
PTWE35;FB;2023-12-14;171.0
PTWE35;FB;2023-12-15;96.0
PTWE35;FB;2023-12-18;156.0
PTWE35;FB;2024-01-16;170.0
PTWE35;FB;2024-01-17;98.0
PTWE35;FB;2024-01-18;180.0
PTWE35;FB;2024-01-19;112.0
PTWE35;FB;2024-02-01;45.0
PTWE35;FB;2024-02-13;268.0
PTWE35;FB;2024-02-14;118.0
PTWE35;FB;2024-02-15;115.0
PTWE35;FB;2024-02-16;38.5
PTWE35;FB;2024-02-29;116.0
PTWE35;FB;2024-03-26;140.0
PTWE35;FB;2024-03-27;156.5
PTWE35;FB;2024-03-28;159.5
PTWE35;FB;2024-03-29;217.0
PTWE35;FB;2024-04-02;438.5
PTWE35;FB;2024-04-16;264.0
PTWE35;FB;2024-04-17;480.0
PTWE35;FB;2024-04-18;240.0
PTWE35;FB;2024-04-22;240.0
PTWE35;FB;2024-04-23;200.0
PTWE35;FB;2024-04-24;300.0
PTWE35;FB;2024-04-25;204.0
PTWE35;FB;2024-04-26;66.0
PTWE35;FB;2024-05-04;45.0
PTWE35;FB;2024-05-28;220.0
PTWE35;FB;2024-05-30;50.0
PTWE35;FB;2024-05-31;463.0
PTWE35;FB;2024-06-01;195.0
PTWE35;FB;2024-06-07;20.0
PTWE35;FB;2024-06-12;120.0
PTWE35;FB;2024-06-27;662.0
PTWE35;FB;2024-06-28;222.0
PTWE35;FB;2024-07-02;185.0
PTWE35;FB;2024-07-03;303.0
PTWE35;FB;2024-07-04;173.0
PTWE35;FB;2024-07-06;220.0
PTWE35;FB;2024-07-09;63.0
PTWE35;FB;2024-07-12;207.0
PTWE35;FB;2024-07-19;349.0
PTWE35;FB;2024-07-23;60.0
PTWE35;FB;2024-07-24;150.0
PTWE35;FB;2024-07-25;234.0
PTWE35;FB;2024-07-26;300.0
PTWE35;FB;2024-07-27;168.0
PTWE35;FB;2024-07-30;30.0
PTWE35;FB;2024-08-01;180.0
PTWE35;FB;2024-08-02;80.0
PTWE35;FB;2024-09-03;171.0
PTWE35;FB;2024-09-06;24.0
PTWE35;FB;2024-09-10;236.0
PTWE35;FB;2024-09-11;136.0
PTWE35;FB;2024-09-12;210.0
PTWE35;FB;2024-09-13;238.0
PTWE35;FB;2024-09-14;159.0
PTWE35;FB;2024-09-25;40.0
PTWE35;FB;2024-09-26;96.0
PTWE35;FB;2024-10-01;56.0
PTWE35;M1;2023-01-04;2374.2400000000002
PTWE35;M1;2023-01-05;1848.6
PTWE35;M1;2023-01-06;1844.48
PTWE35;M1;2023-01-09;2247.52
PTWE35;M1;2023-01-10;2222.0
PTWE35;M1;2023-01-11;2807.2
PTWE35;M1;2023-01-12;1970.232
PTWE35;M1;2023-01-13;2554.5519999999997
PTWE35;M1;2023-01-16;2469.456
PTWE35;M1;2023-01-17;2126.96
PTWE35;M1;2023-01-18;2082.8
PTWE35;M1;2023-01-19;1694.4
PTWE35;M1;2023-01-20;1884.08
PTWE35;M1;2023-01-23;2560.8
PTWE35;M1;2023-01-24;2276.56
PTWE35;M1;2023-01-25;1523.36
PTWE35;M1;2023-01-26;1560.3200000000002
PTWE35;M1;2023-01-27;1855.92
PTWE35;M1;2023-01-31;2247.52
PTWE35;M1;2023-02-01;2324.96
PTWE35;M1;2023-02-02;2324.96
PTWE35;M1;2023-02-03;2254.56
PTWE35;M1;2023-02-06;2041.6
PTWE35;M1;2023-02-07;1705.0
PTWE35;M1;2023-02-08;1134.2
PTWE35;M1;2023-02-09;2439.6
PTWE35;M1;2023-02-10;2560.8
PTWE35;M1;2023-02-13;2268.6400000000003
PTWE35;M1;2023-02-14;2280.08
PTWE35;M1;2023-02-15;2467.52
PTWE35;M1;2023-02-16;3694.24
PTWE35;M1;2023-02-17;2242.24
PTWE35;M1;2023-02-20;3039.52
PTWE35;M1;2023-02-21;2467.52
PTWE35;M1;2023-02-22;2277.44
PTWE35;M1;2023-02-23;2374.2400000000002
PTWE35;M1;2023-02-24;2180.88
PTWE35;M1;2023-02-28;4010.04
PTWE35;M1;2023-03-02;2467.52
PTWE35;M1;2023-03-03;2486.88
PTWE35;M1;2023-03-06;2560.8
PTWE35;M1;2023-03-07;6768.96
PTWE35;M1;2023-03-08;2231.6800000000003
PTWE35;M1;2023-03-09;2254.56
PTWE35;M1;2023-03-10;1808.4
PTWE35;M1;2023-03-13;2106.2799999999997
PTWE35;M1;2023-03-14;420.64
PTWE35;M1;2023-03-15;1836.0
PTWE35;M1;2023-03-16;1497.68
PTWE35;M1;2023-03-17;2594.2400000000002
PTWE35;M1;2023-03-20;2247.52
PTWE35;M1;2023-03-21;2323.2
PTWE35;M1;2023-03-22;1250.04
PTWE35;M1;2023-03-23;2250.072
PTWE35;M1;2023-03-24;2250.072
PTWE35;M1;2023-03-28;1680.0
PTWE35;M1;2023-03-29;1935.76
PTWE35;M1;2023-03-30;2020.48
PTWE35;M1;2023-03-31;2560.8
PTWE35;M1;2023-04-01;2087.36
PTWE35;M1;2023-04-04;1844.48
PTWE35;M1;2023-04-05;2204.3999999999996
PTWE35;M1;2023-04-06;1317.3600000000001
PTWE35;M1;2023-04-07;1664.96
PTWE35;M1;2023-04-11;1195.04
PTWE35;M1;2023-04-12;1832.1599999999999
PTWE35;M1;2023-04-13;1495.0
PTWE35;M1;2023-04-14;1511.44
PTWE35;M1;2023-04-17;2560.8
PTWE35;M1;2023-04-18;2472.8
PTWE35;M1;2023-04-19;2740.4959999999996
PTWE35;M1;2023-04-20;1846.24
PTWE35;M1;2023-04-21;1894.76
PTWE35;M1;2023-04-24;1575.0
PTWE35;M1;2023-04-25;1397.04
PTWE35;M1;2023-04-26;2560.8
PTWE35;M1;2023-04-27;2556.4
PTWE35;M1;2023-04-28;760.32
PTWE35;M1;2023-04-29;500.016
PTWE35;M1;2023-05-04;2000.064
PTWE35;M1;2023-05-05;1267.1999999999998
PTWE35;M1;2023-05-09;1256.64
PTWE35;M1;2023-05-10;1755.8
PTWE35;M1;2023-05-11;1340.16
PTWE35;M1;2023-05-12;2085.6
PTWE35;M1;2023-05-15;2497.44
PTWE35;M1;2023-05-16;2518.56
PTWE35;M1;2023-05-17;1646.56
PTWE35;M1;2023-05-22;1654.24
PTWE35;M1;2023-05-23;1580.96
PTWE35;M1;2023-05-24;2166.56
PTWE35;M1;2023-05-25;2404.16
PTWE35;M1;2023-05-26;2574.88
PTWE35;M1;2023-05-30;2425.2799999999997
PTWE35;M1;2023-05-31;2717.44
PTWE35;M1;2023-06-01;2003.6
PTWE35;M1;2023-06-02;1275.0
PTWE35;M1;2023-06-03;2076.3999999999996
PTWE35;M1;2023-06-06;2164.8
PTWE35;M1;2023-06-07;2476.32
PTWE35;M1;2023-06-08;2467.52
PTWE35;M1;2023-06-09;2455.2
PTWE35;M1;2023-06-12;2638.2400000000002
PTWE35;M1;2023-06-13;2163.92
PTWE35;M1;2023-06-14;2324.96
PTWE35;M1;2023-06-15;2324.96
PTWE35;M1;2023-06-16;2638.2400000000002
PTWE35;M1;2023-06-19;2244.0
PTWE35;M1;2023-06-20;2203.52
PTWE35;M1;2023-06-21;2638.2400000000002
PTWE35;M1;2023-06-22;2126.96
PTWE35;M1;2023-06-23;2254.56
PTWE35;M1;2023-06-27;1864.1599999999999
PTWE35;M1;2023-06-28;1825.0
PTWE35;M1;2023-06-29;1220.0
PTWE35;M1;2023-06-30;567.0
PTWE35;M1;2023-07-03;2973.4320000000002
PTWE35;M1;2023-07-04;2324.08
PTWE35;M1;2023-07-05;2467.52
PTWE35;M1;2023-07-06;2341.6800000000003
PTWE35;M1;2023-07-07;2585.44
PTWE35;M1;2023-07-08;2324.96
PTWE35;M1;2023-07-11;1497.0
PTWE35;M1;2023-07-12;2196.6
PTWE35;M1;2023-07-13;2638.2400000000002
PTWE35;M1;2023-07-17;2231.6800000000003
PTWE35;M1;2023-07-18;2087.36
PTWE35;M1;2023-07-19;2330.24
PTWE35;M1;2023-07-20;2455.2
PTWE35;M1;2023-07-21;2382.16
PTWE35;M1;2023-07-24;2324.96
PTWE35;M1;2023-07-25;996.1600000000001
PTWE35;M1;2023-07-26;1082.0
PTWE35;M1;2023-07-27;2200.0
PTWE35;M1;2023-07-28;2302.08
PTWE35;M1;2023-07-31;2247.52
PTWE35;M1;2023-08-01;2324.96
PTWE35;M1;2023-08-02;1601.6
PTWE35;M1;2023-08-03;2463.12
PTWE35;M1;2023-08-04;2458.7200000000003
PTWE35;M1;2023-08-29;1195.04
PTWE35;M1;2023-08-30;1365.76
PTWE35;M1;2023-08-31;1442.024
PTWE35;M1;2023-09-01;1860.4
PTWE35;M1;2023-09-02;2240.48
PTWE35;M1;2023-09-05;2455.2
PTWE35;M1;2023-09-06;2268.6400000000003
PTWE35;M1;2023-09-07;2530.88
PTWE35;M1;2023-09-08;2324.96
PTWE35;M1;2023-09-11;1766.72
PTWE35;M1;2023-09-12;1340.0
PTWE35;M1;2023-09-13;2114.92
PTWE35;M1;2023-09-14;3579.84
PTWE35;M1;2023-09-15;1142.24
PTWE35;M1;2023-09-20;853.6
PTWE35;M1;2023-09-21;2203.52
PTWE35;M1;2023-09-22;1500.048
PTWE35;M1;2023-09-25;1500.048
PTWE35;M1;2023-09-26;2103.2
PTWE35;M1;2023-09-27;1022.56
PTWE35;M1;2023-09-28;852.0
PTWE35;M1;2023-09-29;939.8399999999999
PTWE35;M1;2023-10-02;2580.16
PTWE35;M1;2023-10-03;2057.44
PTWE35;M1;2023-10-04;2310.88
PTWE35;M1;2023-10-05;2324.96
PTWE35;M1;2023-10-06;2129.6
PTWE35;M1;2023-10-07;1630.72
PTWE35;M1;2023-10-10;2167.36
PTWE35;M1;2023-10-11;2361.92
PTWE35;M1;2023-10-12;2361.92
PTWE35;M1;2023-10-13;2385.6800000000003
PTWE35;M1;2023-10-16;2467.52
PTWE35;M1;2023-10-17;1187.0
PTWE35;M1;2023-10-18;1752.2
PTWE35;M1;2023-10-19;2361.92
PTWE35;M1;2023-10-20;2361.92
PTWE35;M1;2023-10-23;2361.92
PTWE35;M1;2023-10-24;2188.56
PTWE35;M1;2023-10-25;2467.52
PTWE35;M1;2023-10-26;2361.92
PTWE35;M1;2023-10-27;2467.52
PTWE35;M1;2023-10-31;1070.0
PTWE35;M1;2023-11-02;2037.6
PTWE35;M1;2023-11-03;2586.92
PTWE35;M1;2023-11-06;2361.92
PTWE35;M1;2023-11-07;1508.3200000000002
PTWE35;M1;2023-11-08;1613.92
PTWE35;M1;2023-11-09;1613.92
PTWE35;M1;2023-11-10;1011.6800000000001
PTWE35;M1;2023-11-13;1613.92
PTWE35;M1;2023-11-14;905.0
PTWE35;M1;2023-11-15;1470.0
PTWE35;M1;2023-11-16;225.0
PTWE35;M1;2023-11-21;385.12
PTWE35;M1;2023-11-22;712.8
PTWE35;M1;2023-11-23;712.8
PTWE35;M1;2023-11-24;400.0
PTWE35;M1;2023-11-27;380.0
PTWE35;M1;2023-11-28;830.0
PTWE35;M1;2023-11-29;1205.0
PTWE35;M1;2023-11-30;1498.32
PTWE35;M1;2023-12-01;1707.2
PTWE35;M1;2023-12-02;1330.56
PTWE35;M1;2023-12-05;853.6
PTWE35;M1;2023-12-06;853.6
PTWE35;M1;2023-12-07;570.24
PTWE35;M1;2023-12-11;760.32
PTWE35;M1;2023-12-12;730.0
PTWE35;M1;2023-12-13;1289.0
PTWE35;M1;2023-12-14;1536.48
PTWE35;M1;2023-12-15;1520.64
PTWE35;M1;2023-12-18;1195.04
PTWE35;M1;2023-12-19;1131.44
PTWE35;M1;2023-12-20;1501.28
PTWE35;M1;2023-12-21;1196.8
PTWE35;M1;2024-01-04;1290.08
PTWE35;M1;2024-01-05;1283.04
PTWE35;M1;2024-01-06;1425.6
PTWE35;M1;2024-01-09;1853.28
PTWE35;M1;2024-01-10;2173.6
PTWE35;M1;2024-01-11;2094.4
PTWE35;M1;2024-01-12;1944.8
PTWE35;M1;2024-01-15;2560.8
PTWE35;M1;2024-01-16;681.12
PTWE35;M1;2024-01-23;325.0
PTWE35;M1;2024-01-24;1720.04
PTWE35;M1;2024-01-25;2285.36
PTWE35;M1;2024-01-26;2390.08
PTWE35;M1;2024-01-30;2412.96
PTWE35;M1;2024-01-31;2247.52
PTWE35;M1;2024-02-01;1853.28
PTWE35;M1;2024-02-02;1944.8
PTWE35;M1;2024-02-03;1995.84
PTWE35;M1;2024-02-06;1995.84
PTWE35;M1;2024-02-07;1853.28
PTWE35;M1;2024-02-09;3340.84
PTWE35;M1;2024-02-13;1960.84
PTWE35;M1;2024-02-14;2324.96
PTWE35;M1;2024-02-15;1446.72
PTWE35;M1;2024-02-16;2559.04
PTWE35;M1;2024-02-20;2078.92
PTWE35;M1;2024-02-21;1700.2800000000002
PTWE35;M1;2024-02-22;2337.2799999999997
PTWE35;M1;2024-02-23;2268.6400000000003
PTWE35;M1;2024-02-27;2467.52
PTWE35;M1;2024-02-28;1550.6399999999999
PTWE35;M1;2024-02-29;4832.08
PTWE35;M1;2024-03-04;2511.52
PTWE35;M1;2024-03-05;1327.6
PTWE35;M1;2024-03-06;1275.32
PTWE35;M1;2024-03-07;2204.3999999999996
PTWE35;M1;2024-03-08;2203.52
PTWE35;M1;2024-03-11;2305.6
PTWE35;M1;2024-03-12;2446.4
PTWE35;M1;2024-03-13;1644.24
PTWE35;M1;2024-03-14;2455.2
PTWE35;M1;2024-03-15;2246.64
PTWE35;M1;2024-03-18;2361.92
PTWE35;M1;2024-03-19;2017.2
PTWE35;M1;2024-03-20;1674.0
PTWE35;M1;2024-03-21;1501.16
PTWE35;M1;2024-03-22;2376.0
PTWE35;M1;2024-03-25;2119.04
PTWE35;M1;2024-03-26;2467.52
PTWE35;M1;2024-03-27;1776.72
PTWE35;M1;2024-03-28;1400.0
PTWE35;M1;2024-03-29;1887.0
PTWE35;M1;2024-04-02;1907.6
PTWE35;M1;2024-04-03;1594.24
PTWE35;M1;2024-04-04;2171.84
PTWE35;M1;2024-04-05;2059.2
PTWE35;M1;2024-04-06;2173.6
PTWE35;M1;2024-04-09;1944.8
PTWE35;M1;2024-04-10;2518.56
PTWE35;M1;2024-04-11;1862.0800000000002
PTWE35;M1;2024-04-12;2455.2
PTWE35;M1;2024-04-15;758.56
PTWE35;M1;2024-04-16;3289.44
PTWE35;M1;2024-04-17;1188.44
PTWE35;M1;2024-04-18;1912.96
PTWE35;M1;2024-04-19;2335.52
PTWE35;M1;2024-04-22;2402.4
PTWE35;M1;2024-04-23;1967.68
PTWE35;M1;2024-04-24;2361.04
PTWE35;M1;2024-04-25;2296.8
PTWE35;M1;2024-04-26;1122.0
PTWE35;M1;2024-04-29;2387.44
PTWE35;M1;2024-04-30;2313.36
PTWE35;M1;2024-05-03;1725.1599999999999
PTWE35;M1;2024-05-04;2361.92
PTWE35;M1;2024-05-07;2231.68
PTWE35;M1;2024-05-13;1859.44
PTWE35;M1;2024-05-14;2718.32
PTWE35;M1;2024-05-15;1117.08
PTWE35;M1;2024-05-16;1809.2800000000002
PTWE35;M1;2024-05-17;2024.0
PTWE35;M1;2024-05-20;2244.0
PTWE35;M1;2024-05-22;2031.04
PTWE35;M1;2024-05-23;2090.0
PTWE35;M1;2024-05-24;2427.04
PTWE35;M1;2024-05-27;1887.6
PTWE35;M1;2024-05-28;2284.48
PTWE35;M1;2024-05-29;2675.2
PTWE35;M1;2024-05-30;1725.8400000000001
PTWE35;M1;2024-05-31;2247.52
PTWE35;M1;2024-06-01;1524.1599999999999
PTWE35;M1;2024-06-04;2361.92
PTWE35;M1;2024-06-05;2031.04
PTWE35;M1;2024-06-06;2059.2
PTWE35;M1;2024-06-07;2029.28
PTWE35;M1;2024-06-10;2393.6
PTWE35;M1;2024-06-11;1494.24
PTWE35;M1;2024-06-12;1025.8
PTWE35;M1;2024-06-13;1330.0
PTWE35;M1;2024-06-14;2002.88
PTWE35;M1;2024-06-17;2374.2400000000002
PTWE35;M1;2024-06-18;2467.52
PTWE35;M1;2024-06-19;2247.52
PTWE35;M1;2024-06-20;1885.84
PTWE35;M1;2024-06-21;2324.96
PTWE35;M1;2024-06-24;2478.08
PTWE35;M1;2024-06-25;3704.8
PTWE35;M1;2024-06-26;1495.08
PTWE35;M1;2024-06-27;1853.52
PTWE35;M1;2024-06-28;800.8
PTWE35;M1;2024-07-01;1210.88
PTWE35;M1;2024-07-02;2584.56
PTWE35;M1;2024-07-03;1566.76
PTWE35;M1;2024-07-04;2339.12
PTWE35;M1;2024-07-05;2411.2
PTWE35;M1;2024-07-06;1227.6
PTWE35;M1;2024-07-08;630.0799999999999
PTWE35;M1;2024-07-09;2391.84
PTWE35;M1;2024-07-10;2105.44
PTWE35;M1;2024-07-11;1855.04
PTWE35;M1;2024-07-12;2455.2
PTWE35;M1;2024-07-13;1195.04
PTWE35;M1;2024-07-15;1452.0
PTWE35;M1;2024-07-16;2483.36
PTWE35;M1;2024-07-17;2240.48
PTWE35;M1;2024-07-18;2390.08
PTWE35;M1;2024-07-19;2295.04
PTWE35;M1;2024-07-20;723.36
PTWE35;M1;2024-07-22;1121.12
PTWE35;M1;2024-07-23;2315.48
PTWE35;M1;2024-07-24;2271.0
PTWE35;M1;2024-07-25;1423.8
PTWE35;M1;2024-07-26;2576.64
PTWE35;M1;2024-07-27;791.12
PTWE35;M1;2024-07-29;1205.6
PTWE35;M1;2024-07-30;2177.12
PTWE35;M1;2024-07-31;1632.6399999999999
PTWE35;M1;2024-08-01;2046.0
PTWE35;M1;2024-08-02;638.88
PTWE35;M1;2024-08-26;1651.76
PTWE35;M1;2024-08-27;2603.92
PTWE35;M1;2024-08-28;1281.28
PTWE35;M1;2024-08-29;3263.04
PTWE35;M1;2024-08-30;2326.72
PTWE35;M1;2024-08-31;1333.2
PTWE35;M1;2024-09-02;640.64
PTWE35;M1;2024-09-03;2247.52
PTWE35;M1;2024-09-04;1646.56
PTWE35;M1;2024-09-05;2045.52
PTWE35;M1;2024-09-06;2354.88
PTWE35;M1;2024-09-07;1043.68
PTWE35;M1;2024-09-10;1697.52
PTWE35;M1;2024-09-11;1524.16
PTWE35;M1;2024-09-12;900.48
PTWE35;M1;2024-09-13;1481.28
PTWE35;M1;2024-09-14;853.6
PTWE35;M1;2024-09-16;285.12
PTWE35;M1;2024-09-17;2138.4
PTWE35;M1;2024-09-18;2026.6399999999999
PTWE35;M1;2024-09-19;2124.32
PTWE35;M1;2024-09-20;2447.28
PTWE35;M1;2024-09-21;843.9200000000001
PTWE35;M1;2024-09-23;1140.48
PTWE35;M1;2024-09-24;2201.7599999999998
PTWE35;M1;2024-09-25;1795.1999999999998
PTWE35;M1;2024-09-26;2379.52
PTWE35;M1;2024-09-27;2112.0
PTWE35;M1;2024-09-28;855.36
PTWE35;M1;2024-09-30;1168.6399999999999
PTWE35;M1;2024-10-01;1068.32
PTWE35;M1;2024-10-02;2288.88
PTWE35;M1;2024-10-03;2284.48
PTWE35;M1;2024-10-04;2560.8
PTWE35;M1;2024-10-05;931.0400000000001
PTWE35;M1;2024-10-07;760.32
PTWE35;M1;2024-10-08;1283.04
PTWE35;M1;2024-10-09;2322.32
PTWE35;M1;2024-10-10;1496.0
PTWE35;M1;2024-10-11;631.84
PTWE35;M1;2024-10-12;602.8
PTWE35;M1;2024-10-14;1002.3199999999999
PTWE35;M1;2024-10-15;1425.6
PTWE35;M1;2024-10-16;1496.0
PTWE35;M1;2024-10-17;1480.16
PTWE35;M1;2024-10-18;1622.72
PTWE35;M1;2024-10-19;760.32
PTWE35;M1;2024-10-21;586.6800000000001
PTWE35;M1;2024-10-22;2017.84
PTWE35;M1;2024-10-23;1624.48
PTWE35;M1;2024-10-24;2386.56
PTWE35;M1;2024-10-25;640.64
PTWE35;M1;2024-10-28;1128.16
PTWE35;M1;2024-10-29;780.1600000000001
PTWE35;M2;2023-01-04;1393.92
PTWE35;M2;2023-01-05;1393.92
PTWE35;M2;2023-01-06;1647.3600000000001
PTWE35;M2;2023-01-09;2027.52
PTWE35;M2;2023-01-10;2280.96
PTWE35;M2;2023-01-11;2661.12
PTWE35;M2;2023-01-12;2661.12
PTWE35;M2;2023-01-13;2661.12
PTWE35;M2;2023-01-16;2534.4
PTWE35;M2;2023-01-17;2407.68
PTWE35;M2;2023-01-18;2661.12
PTWE35;M2;2023-01-19;2914.56
PTWE35;M2;2023-01-20;2154.2400000000002
PTWE35;M2;2023-01-23;1647.3600000000001
